node_id,shape_id,x,y,radius
314,17,917,674,24.758836806279895
315,17,910,675,28.635642126552707
316,17,901,685,24.08318915758459
317,17,896,695,20.8806130178211
318,17,892,705,20.12461179749811
319,17,884,715,17.46424919657298
320,17,874,724,11.704699910719626
321,17,867,734,9.433981132056603
322,17,858,744,11.40175425099138
323,17,851,754,11.0
