node_id,shape_id,x,y,radius
329,19,1016,785,12.0
330,19,1006,791,14.317821063276353
331,19,995,795,14.142135623730951
332,19,988,797,14.317821063276353
333,19,982,798,14.866068747318506
334,19,975,800,16.0
335,19,963,803,17.72004514666935
336,19,951,808,18.110770276274835
337,19,943,809,16.278820596099706
338,19,936,810,12.206555615733702
