node_id,shape_id,x,y,radius
124,11,25,295,7.0
125,11,27,305,10.770329614269007
126,11,29,315,15.524174696260024
127,11,33,325,22.02271554554524
128,11,36,335,26.019223662515376
129,11,38,345,29.0
130,11,40,355,31.0
131,11,39,365,28.231188426986208
