node_id,shape_id,x,y,radius
103,8,842,229,13.0
104,8,832,233,14.0
105,8,825,235,13.0
106,8,815,237,11.704699910719626
107,8,789,238,10.198039027185569
108,8,799,238,10.0
109,8,809,238,11.045361017187261
110,8,781,239,8.246211251235321
