node_id,shape_id,x,y,radius
65,4,471,44,26.0
66,4,472,54,33.54101966249684
67,4,472,64,38.01315561749642
68,4,471,74,36.0
69,4,481,79,31.0
70,4,491,84,26.0
71,4,501,89,21.0
72,4,511,92,19.6468827043885
73,4,521,96,18.973665961010276
74,4,531,100,18.384776310850235
75,4,541,103,17.72004514666935
76,4,551,109,20.8806130178211
77,4,560,119,21.840329667841555
78,4,567,129,18.384776310850235
79,4,572,139,16.492422502470642
80,4,577,149,14.0
