Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
8,"(427,226)",10,"(483,225)",56.00893,N,"(140,206)",287.69602
10,"(483,225)",15,"(571,200)",91.48224,h,"(499,246)",26.40076
11,"(510,597)",12,"(530,534)",66.09841,c,"(395,530)",133.09395
13,"(556,282)",16,"(572,240)",44.94441,null,null,null
13,"(556,282)",14,"(566,330)",49.03060,null,null,null
14,"(566,330)",17,"(609,329)",43.01163,null,null,null
14,"(566,330)",20,"(637,273)",91.04944,null,null,null
15,"(571,200)",16,"(572,240)",40.01250,null,null,null
15,"(571,200)",18,"(610,152)",61.84658,null,null,null
16,"(572,240)",20,"(637,273)",72.89719,null,null,null
16,"(572,240)",18,"(610,152)",95.85406,null,null,null
17,"(609,329)",20,"(637,273)",62.60990,null,null,null
18,"(610,152)",22,"(665,159)",55.44367,null,null,null
19,"(633,27)",23,"(678,27)",45.00000,null,null,null
26,"(770,898)",30,"(809,898)",39.00000,null,null,null
27,"(787,362)",28,"(791,389)",27.29469,q,"(759,352)",29.73214
27,"(787,362)",33,"(837,272)",102.95630,q,"(759,352)",29.73214
28,"(791,389)",29,"(799,462)",73.43705,null,null,null
28,"(791,389)",34,"(853,444)",82.87943,null,null,null
29,"(799,462)",34,"(853,444)",56.92100,v,"(794,520)",58.21512
30,"(809,898)",36,"(870,839)",84.86460,w,"(825,919)",26.40076
32,"(838,225)",33,"(837,272)",47.01064,t,"(790,207)",51.26402
32,"(838,225)",39,"(888,195)",58.30952,t,"(790,207)",51.26402
33,"(837,272)",39,"(888,195)",92.35800,null,null,null
34,"(853,444)",38,"(877,446)",24.08319,null,null,null
37,"(874,514)",38,"(877,446)",68.06614,u,"(793,563)",94.66784
1,"(29,930)",null,null,null,D,"(1,966)",45.60702
2,"(202,802)",null,null,null,B,"(1,440)",414.05917
3,"(274,1112)",null,null,null,K,"(87,1126)",187.52333
4,"(277,925)",null,null,null,\,"(285,926)",8.06226
5,"(316,739)",null,null,null,O,"(159,509)",278.47621
6,"(388,52)",null,null,null,A,"(1,179)",407.30578
7,"(408,812)",null,null,null,e,"(412,857)",45.17743
9,"(476,421)",null,null,null,V,"(221,487)",263.40273
21,"(664,482)",null,null,null,o,"(729,538)",85.79627
22,"(665,159)",null,null,null,m,"(709,127)",54.40588
23,"(678,27)",null,null,null,l,"(704,1)",36.76955
25,"(708,1080)",null,null,null,j,"(553,984)",182.32115
31,"(837,656)",null,null,null,r,"(766,594)",94.26028
35,"(867,30)",null,null,null,s,"(783,1)",88.86507
36,"(870,839)",null,null,null,|,"(878,839)",8.00000
38,"(877,446)",null,null,null,,"(899,470)",32.55764
39,"(888,195)",null,null,null,,"(901,210)",19.84943
