Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
4,"(480,123)",6,"(560,88)",87.32125,F,"(107,1)",392.44490
5,"(544,18)",6,"(560,88)",71.80529,b,"(513,2)",34.88553
6,"(560,88)",8,"(625,91)",65.06919,null,null,null
9,"(639,493)",10,"(670,504)",32.89377,`,"(467,429)",183.52112
1,"(32,722)",null,null,null,B,"(1,777)",63.13478
2,"(277,356)",null,null,null,A,"(1,392)",278.33792
3,"(406,870)",null,null,null,K,"(150,1126)",362.03867
7,"(622,766)",null,null,null,f,"(591,768)",31.06445
10,"(670,504)",null,null,null,j,"(670,514)",10.00000
11,"(678,316)",null,null,null,c,"(522,350)",159.66214
12,"(681,890)",null,null,null,d,"(558,1066)",214.72075
13,"(883,74)",null,null,null,s,"(852,1)",79.30952
