Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(34,1046)",2,"(50,1018)",32.24903,null,null,null
6,"(727,313)",8,"(826,310)",99.04544,J,"(147,141)",604.96611
2,"(50,1018)",null,null,null,B,"(2,949)",84.05355
3,"(64,1116)",null,null,null,G,"(57,1090)",26.92582
4,"(251,932)",null,null,null,A,"(0,422)",568.41974
5,"(597,569)",null,null,null,E,"(37,279)",630.63460
7,"(790,658)",null,null,null,d,"(763,654)",27.29469
8,"(826,310)",null,null,null,i,"(827,297)",13.03840
9,"(836,560)",null,null,null,h,"(823,597)",39.21734
10,"(859,746)",null,null,null,`,"(675,910)",246.47921
