Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(17,837)",4,"(84,801)",76.05919,B,"(0,872)",38.91015
4,"(84,801)",7,"(139,796)",55.22681,L,"(21,685)",132.00379
5,"(104,1026)",6,"(123,1108)",84.17244,V,"(125,1006)",29.00000
6,"(123,1108)",10,"(195,1110)",72.02777,J,"(6,1110)",117.01709
11,"(413,114)",15,"(471,150)",68.26419,i,"(281,48)",147.58049
12,"(457,1023)",14,"(470,1092)",70.21396,o,"(401,989)",65.51336
12,"(457,1023)",13,"(469,1114)",91.78780,o,"(401,989)",65.51336
13,"(469,1114)",14,"(470,1092)",22.02272,x,"(451,1125)",21.09502
13,"(469,1114)",17,"(533,1091)",68.00735,x,"(451,1125)",21.09502
14,"(470,1092)",17,"(533,1091)",63.00794,null,null,null
17,"(533,1091)",22,"(605,1046)",84.90583,,"(522,1125)",35.73514
18,"(569,64)",19,"(584,64)",15.00000,~,"(503,1)",91.24144
18,"(569,64)",21,"(605,61)",36.12478,~,"(503,1)",91.24144
19,"(584,64)",21,"(605,61)",21.21320,null,null,null
19,"(584,64)",25,"(613,96)",43.18565,null,null,null
19,"(584,64)",24,"(613,63)",29.01724,null,null,null
21,"(605,61)",24,"(613,63)",8.24621,,"(622,1)",62.36185
21,"(605,61)",25,"(613,96)",35.90265,,"(622,1)",62.36185
22,"(605,1046)",23,"(608,948)",98.04591,,"(635,1060)",33.10589
24,"(613,63)",25,"(613,96)",33.00000,,"(663,56)",50.48762
26,"(652,767)",27,"(677,783)",29.68164,,"(639,772)",13.92839
27,"(677,783)",31,"(708,764)",36.35932,null,null,null
29,"(697,383)",33,"(753,405)",60.16644,,"(600,438)",111.50785
29,"(697,383)",35,"(757,404)",63.56886,,"(600,438)",111.50785
30,"(701,1091)",32,"(747,1031)",75.60423,,"(667,1077)",36.76955
31,"(708,764)",36,"(788,765)",80.00625,,"(696,724)",41.76123
32,"(747,1031)",38,"(805,1025)",58.30952, ,"(714,1005)",42.01190
33,"(753,405)",35,"(757,404)",4.12311,null,null,null
33,"(753,405)",39,"(814,485)",100.60318,null,null,null
34,"(756,728)",36,"(788,765)",48.91830,¢,"(741,727)",15.03330
34,"(756,728)",37,"(801,768)",60.20797,¢,"(741,727)",15.03330
34,"(756,728)",41,"(825,749)",72.12489,¢,"(741,727)",15.03330
35,"(757,404)",39,"(814,485)",99.04544,null,null,null
36,"(788,765)",37,"(801,768)",13.34166,null,null,null
36,"(788,765)",41,"(825,749)",40.31129,null,null,null
36,"(788,765)",42,"(826,818)",65.21503,null,null,null
37,"(801,768)",41,"(825,749)",30.61046,null,null,null
37,"(801,768)",42,"(826,818)",55.90170,null,null,null
38,"(805,1025)",44,"(852,1074)",67.89698,null,null,null
41,"(825,749)",42,"(826,818)",69.00725,«,"(845,696)",56.64804
42,"(826,818)",43,"(850,911)",96.04686,ª,"(843,804)",22.02272
1,"(4,216)",null,null,null,H,"(2,214)",2.82843
3,"(36,414)",null,null,null,A,"(0,343)",79.60528
7,"(139,796)",null,null,null,T,"(106,706)",95.85927
8,"(138,896)",null,null,null,W,"(133,862)",34.36568
9,"(151,949)",null,null,null,Z,"(143,957)",11.31371
10,"(195,1110)",null,null,null,c,"(195,1112)",2.00000
15,"(471,150)",null,null,null,z,"(469,180)",30.06659
16,"(485,933)",null,null,null,p,"(402,891)",93.02150
20,"(597,762)",null,null,null,,"(530,789)",72.23573
23,"(608,948)",null,null,null,,"(614,946)",6.32456
25,"(613,96)",null,null,null,,"(616,102)",6.70820
28,"(683,908)",null,null,null,,"(666,916)",18.78829
39,"(814,485)",null,null,null,¡,"(735,537)",94.57801
40,"(816,267)",null,null,null,¦,"(765,267)",51.00000
43,"(850,911)",null,null,null,²,"(901,875)",62.42596
44,"(852,1074)",null,null,null,©,"(835,1119)",48.10405
