Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(27,53)",4,"(33,108)",55.32630,I,"(63,5)",60.00000
2,"(29,430)",5,"(90,395)",70.32780,B,"(0,383)",55.22681
3,"(29,134)",4,"(33,108)",26.30589,A,"(0,165)",42.44997
3,"(29,134)",6,"(118,174)",97.57561,A,"(0,165)",42.44997
6,"(118,174)",7,"(138,159)",25.00000,N,"(109,237)",63.63961
7,"(138,159)",12,"(230,167)",92.34717,null,null,null
8,"(200,556)",15,"(250,595)",63.41136,H,"(39,657)",190.05789
8,"(200,556)",9,"(206,482)",74.24284,H,"(39,657)",190.05789
10,"(210,1000)",11,"(220,1093)",93.53609,C,"(0,1042)",214.15882
12,"(230,167)",13,"(232,97)",70.02857,T,"(264,243)",83.25863
13,"(232,97)",14,"(245,50)",48.76474,null,null,null
17,"(360,609)",19,"(411,546)",81.05554,[,"(326,598)",35.73514
18,"(386,147)",20,"(465,217)",105.55094,],"(371,147)",15.00000
22,"(597,534)",26,"(661,568)",72.47068,k,"(522,617)",111.86599
23,"(633,157)",28,"(704,183)",75.61085,n,"(563,0)",171.89823
24,"(634,354)",25,"(634,363)",9.00000,o,"(567,333)",70.21396
24,"(634,354)",27,"(682,388)",58.82176,o,"(567,333)",70.21396
25,"(634,363)",27,"(682,388)",54.12024,null,null,null
26,"(661,568)",31,"(721,513)",81.39410,p,"(574,657)",124.45883
26,"(661,568)",33,"(734,642)",103.94710,p,"(574,657)",124.45883
27,"(682,388)",35,"(746,406)",66.48308,null,null,null
27,"(682,388)",30,"(715,449)",69.35416,null,null,null
27,"(682,388)",38,"(766,406)",85.90693,null,null,null
27,"(682,388)",32,"(722,480)",100.31949,null,null,null
28,"(704,183)",29,"(711,252)",69.35416,null,null,null
29,"(711,252)",36,"(752,257)",41.30375,null,null,null
30,"(715,449)",32,"(722,480)",31.78050,null,null,null
30,"(715,449)",35,"(746,406)",53.00943,null,null,null
30,"(715,449)",38,"(766,406)",66.70832,null,null,null
30,"(715,449)",31,"(721,513)",64.28063,null,null,null
30,"(715,449)",37,"(765,481)",59.36329,null,null,null
31,"(721,513)",32,"(722,480)",33.01515,null,null,null
31,"(721,513)",39,"(778,518)",57.21888,null,null,null
31,"(721,513)",37,"(765,481)",54.40588,null,null,null
31,"(721,513)",42,"(798,528)",78.44743,null,null,null
32,"(722,480)",37,"(765,481)",43.01163,null,null,null
32,"(722,480)",40,"(784,450)",68.87670,null,null,null
32,"(722,480)",35,"(746,406)",77.79460,null,null,null
32,"(722,480)",39,"(778,518)",67.67570,null,null,null
32,"(722,480)",38,"(766,406)",86.09297,null,null,null
32,"(722,480)",42,"(798,528)",89.88882,null,null,null
33,"(734,642)",34,"(743,640)",9.21954,null,null,null
33,"(734,642)",43,"(798,554)",108.81176,null,null,null
34,"(743,640)",43,"(798,554)",102.08330,null,null,null
34,"(743,640)",46,"(841,624)",99.29753,null,null,null
35,"(746,406)",38,"(766,406)",20.00000,null,null,null
36,"(752,257)",44,"(800,304)",67.17887,null,null,null
37,"(765,481)",40,"(784,450)",36.35932,null,null,null
37,"(765,481)",39,"(778,518)",39.21734,null,null,null
37,"(765,481)",42,"(798,528)",57.42822,null,null,null
37,"(765,481)",43,"(798,554)",80.11242,null,null,null
38,"(766,406)",40,"(784,450)",47.53946,null,null,null
39,"(778,518)",42,"(798,528)",22.36068,null,null,null
39,"(778,518)",43,"(798,554)",41.18252,null,null,null
39,"(778,518)",40,"(784,450)",68.26419,null,null,null
40,"(784,450)",49,"(856,455)",72.17340,null,null,null
40,"(784,450)",42,"(798,528)",79.24645,null,null,null
41,"(792,862)",48,"(855,842)",66.09841,m,"(546,953)",262.29182
42,"(798,528)",43,"(798,554)",26.00000,null,null,null
43,"(798,554)",45,"(839,576)",46.52956,null,null,null
43,"(798,554)",46,"(841,624)",82.15230,null,null,null
44,"(800,304)",51,"(864,279)",68.70953,null,null,null
45,"(839,576)",46,"(841,624)",48.04165,,"(902,563)",64.32729
45,"(839,576)",50,"(856,626)",52.81098,,"(902,563)",64.32729
46,"(841,624)",50,"(856,626)",15.13275,null,null,null
47,"(853,205)",51,"(864,279)",74.81310,null,null,null
5,"(90,395)",null,null,null,J,"(91,295)",100.00500
9,"(206,482)",null,null,null,U,"(273,336)",160.63935
11,"(220,1093)",null,null,null,G,"(20,1107)",200.48940
14,"(245,50)",null,null,null,O,"(169,2)",89.88882
15,"(250,595)",null,null,null,K,"(95,748)",217.79348
16,"(304,834)",null,null,null,Q,"(172,798)",136.82105
19,"(411,546)",null,null,null,b,"(413,488)",58.03447
20,"(465,217)",null,null,null,`,"(406,313)",112.68097
21,"(503,431)",null,null,null,_,"(400,405)",106.23088
48,"(855,842)",null,null,null,x,"(859,809)",33.24154
49,"(856,455)",null,null,null,y,"(864,444)",13.60147
50,"(856,626)",null,null,null,|,"(890,702)",83.25863
51,"(864,279)",null,null,null,z,"(880,317)",41.23106
52,"(886,44)",null,null,null,},"(896,6)",39.29377
