Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
4,"(113,1056)",5,"(114,1070)",14.03567,B,"(1,978)",136.48443
4,"(113,1056)",8,"(182,997)",90.78546,B,"(1,978)",136.48443
8,"(182,997)",10,"(218,1007)",37.36308,null,null,null
8,"(182,997)",9,"(191,953)",44.91102,null,null,null
8,"(182,997)",12,"(236,986)",55.10898,null,null,null
8,"(182,997)",11,"(228,957)",60.95900,null,null,null
8,"(182,997)",15,"(270,988)",88.45903,null,null,null
8,"(182,997)",16,"(278,986)",96.62815,null,null,null
9,"(191,953)",11,"(228,957)",37.21559,`,"(161,929)",38.41875
9,"(191,953)",10,"(218,1007)",60.37384,`,"(161,929)",38.41875
10,"(218,1007)",12,"(236,986)",27.65863,j,"(233,1103)",97.16481
10,"(218,1007)",11,"(228,957)",50.99020,j,"(233,1103)",97.16481
10,"(218,1007)",15,"(270,988)",55.36244,j,"(233,1103)",97.16481
10,"(218,1007)",16,"(278,986)",63.56886,j,"(233,1103)",97.16481
11,"(228,957)",12,"(236,986)",30.08322,null,null,null
11,"(228,957)",15,"(270,988)",52.20153,null,null,null
11,"(228,957)",16,"(278,986)",57.80138,null,null,null
12,"(236,986)",15,"(270,988)",34.05877,null,null,null
12,"(236,986)",16,"(278,986)",42.00000,null,null,null
13,"(242,68)",14,"(242,64)",4.00000,c,"(197,82)",47.12749
15,"(270,988)",16,"(278,986)",8.24621,null,null,null
16,"(278,986)",32,"(376,987)",98.00510,v,"(294,960)",30.52868
17,"(284,221)",22,"(325,214)",41.59327,null,null,null
17,"(284,221)",19,"(302,152)",71.30919,null,null,null
18,"(302,150)",19,"(302,152)",2.00000,t,"(285,136)",22.02272
18,"(302,150)",20,"(322,132)",26.90725,t,"(285,136)",22.02272
18,"(302,150)",29,"(362,96)",80.72174,t,"(285,136)",22.02272
19,"(302,152)",22,"(325,214)",66.12866,null,null,null
20,"(322,132)",29,"(362,96)",53.81450,null,null,null
21,"(325,892)",31,"(372,904)",48.50773,null,null,null
21,"(325,892)",38,"(421,879)",96.87621,null,null,null
23,"(328,498)",37,"(412,496)",84.02381,r,"(269,523)",64.07808
24,"(340,755)",35,"(408,766)",68.88396,k,"(234,725)",110.16351
26,"(349,286)",27,"(356,248)",38.63936,p,"(262,320)",93.40771
26,"(349,286)",30,"(364,329)",45.54119,p,"(262,320)",93.40771
26,"(349,286)",34,"(395,342)",72.47068,p,"(262,320)",93.40771
26,"(349,286)",33,"(393,237)",65.85590,p,"(262,320)",93.40771
27,"(356,248)",33,"(393,237)",38.60052,~,"(349,239)",11.40175
27,"(356,248)",30,"(364,329)",81.39410,~,"(349,239)",11.40175
27,"(356,248)",39,"(427,180)",98.31073,~,"(349,239)",11.40175
30,"(364,329)",34,"(395,342)",33.61547,,"(358,334)",7.81025
30,"(364,329)",45,"(442,309)",80.52329,,"(358,334)",7.81025
31,"(372,904)",38,"(421,879)",55.00909,null,null,null
31,"(372,904)",32,"(376,987)",83.09633,null,null,null
32,"(376,987)",36,"(411,992)",35.35534,null,null,null
33,"(393,237)",42,"(433,272)",53.15073,null,null,null
33,"(393,237)",39,"(427,180)",66.37017,null,null,null
34,"(395,342)",45,"(442,309)",57.42822,,"(393,353)",11.18034
35,"(408,766)",40,"(431,822)",60.53924,null,null,null
35,"(408,766)",49,"(466,736)",65.29931,null,null,null
35,"(408,766)",51,"(487,761)",79.15807,null,null,null
38,"(421,879)",40,"(431,822)",57.87055,,"(437,892)",20.61553
38,"(421,879)",47,"(458,822)",67.95587,,"(437,892)",20.61553
39,"(427,180)",50,"(467,186)",40.44750,,"(425,175)",5.38516
40,"(431,822)",47,"(458,822)",27.00000,null,null,null
40,"(431,822)",51,"(487,761)",82.80700,null,null,null
41,"(433,284)",42,"(433,272)",12.00000,,"(414,296)",22.47221
41,"(433,284)",45,"(442,309)",26.57066,,"(414,296)",22.47221
42,"(433,272)",50,"(467,186)",92.47702,null,null,null
43,"(434,579)",44,"(435,560)",19.02630,,"(357,646)",102.06860
47,"(458,822)",51,"(487,761)",67.54258,,"(505,858)",59.20304
47,"(458,822)",49,"(466,736)",86.37129,,"(505,858)",59.20304
48,"(465,666)",49,"(466,736)",70.00714,,"(406,661)",59.21149
48,"(465,666)",51,"(487,761)",97.51410,,"(406,661)",59.21149
49,"(466,736)",51,"(487,761)",32.64966,null,null,null
52,"(549,673)",56,"(582,659)",35.84690,,"(524,654)",31.40064
52,"(549,673)",53,"(554,717)",44.28318,,"(524,654)",31.40064
53,"(554,717)",56,"(582,659)",64.40497,,"(547,732)",16.55295
53,"(554,717)",59,"(641,734)",88.64536,,"(547,732)",16.55295
55,"(572,129)",57,"(618,171)",62.28965,null,null,null
56,"(582,659)",61,"(659,671)",77.92946, ,"(575,639)",21.18962
57,"(618,171)",62,"(693,122)",89.58795,£,"(590,201)",41.03657
58,"(636,829)",63,"(699,909)",101.82829,,"(551,876)",97.12878
59,"(641,734)",60,"(658,714)",26.24881,¤,"(648,750)",17.46425
60,"(658,714)",61,"(659,671)",43.01163,null,null,null
60,"(658,714)",64,"(715,714)",57.00000,null,null,null
61,"(659,671)",64,"(715,714)",70.60453,§,"(679,631)",44.72136
62,"(693,122)",65,"(716,123)",23.02173,¦,"(668,61)",65.92420
