Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(62,534)",4,"(153,499)",97.49872,A,"(0,336)",207.48012
2,"(113,1075)",6,"(192,1093)",81.02469,C,"(1,975)",150.14660
5,"(188,954)",8,"(228,957)",40.11234,],"(167,934)",29.00000
5,"(188,954)",10,"(234,985)",55.47071,],"(167,934)",29.00000
5,"(188,954)",7,"(218,1011)",64.41273,],"(167,934)",29.00000
6,"(192,1093)",11,"(236,1110)",47.16991,`,"(199,1112)",20.24846
7,"(218,1011)",10,"(234,985)",30.52868,b,"(208,1010)",10.04988
7,"(218,1011)",8,"(228,957)",54.91812,b,"(208,1010)",10.04988
7,"(218,1011)",15,"(270,987)",57.27128,b,"(208,1010)",10.04988
7,"(218,1011)",14,"(269,1043)",60.20797,b,"(208,1010)",10.04988
8,"(228,957)",10,"(234,985)",28.63564,null,null,null
8,"(228,957)",15,"(270,987)",51.61395,null,null,null
8,"(228,957)",23,"(317,883)",115.74541,null,null,null
10,"(234,985)",15,"(270,987)",36.05551,null,null,null
10,"(234,985)",14,"(269,1043)",67.74216,null,null,null
12,"(238,65)",13,"(246,65)",8.00000,E,"(15,171)",246.91092
12,"(238,65)",19,"(299,143)",99.02020,E,"(15,171)",246.91092
13,"(246,65)",19,"(299,143)",94.30270,u,"(286,34)",50.60632
14,"(269,1043)",15,"(270,987)",56.00893,w,"(289,1056)",23.85372
16,"(273,197)",18,"(279,225)",28.63564,K,"(84,187)",189.26437
16,"(273,197)",20,"(299,154)",50.24938,K,"(84,187)",189.26437
17,"(273,529)",22,"(303,546)",34.48188,c,"(211,528)",62.00806
18,"(279,225)",25,"(324,218)",45.54119,P,"(102,275)",183.92662
18,"(279,225)",29,"(357,251)",82.21922,P,"(102,275)",183.92662
19,"(299,143)",21,"(300,147)",4.12311,{,"(324,104)",46.32494
20,"(299,154)",21,"(300,147)",7.07107,null,null,null
20,"(299,154)",25,"(324,218)",68.70953,null,null,null
21,"(300,147)",25,"(324,218)",74.94665,null,null,null
22,"(303,546)",24,"(320,504)",45.31004,q,"(268,621)",82.76473
23,"(317,883)",33,"(374,904)",60.74537,g,"(224,831)",106.55046
25,"(324,218)",29,"(357,251)",46.66905,null,null,null
27,"(339,756)",38,"(409,769)",71.19691,k,"(233,730)",109.14211
28,"(352,287)",31,"(367,305)",23.43075,r,"(271,310)",84.20214
28,"(352,287)",29,"(357,251)",36.34556,r,"(271,310)",84.20214
28,"(352,287)",36,"(395,241)",62.96825,r,"(271,310)",84.20214
29,"(357,251)",36,"(395,241)",39.29377,null,null,null
30,"(367,326)",31,"(367,305)",21.00000,v,"(287,383)",98.22932
30,"(367,326)",37,"(395,342)",32.24903,v,"(287,383)",98.22932
30,"(367,326)",43,"(444,308)",79.07591,v,"(287,383)",98.22932
31,"(367,305)",37,"(395,342)",46.40043,null,null,null
31,"(367,305)",40,"(426,279)",64.47480,null,null,null
31,"(367,305)",36,"(395,241)",69.85700,null,null,null
33,"(374,904)",34,"(376,985)",81.02469,null,null,null
34,"(376,985)",39,"(415,990)",39.31921,null,null,null
35,"(394,635)",41,"(441,589)",65.76473,z,"(322,673)",81.41253
35,"(394,635)",46,"(458,663)",69.85700,z,"(322,673)",81.41253
35,"(394,635)",42,"(442,570)",80.80223,z,"(322,673)",81.41253
35,"(394,635)",48,"(473,685)",93.49332,z,"(322,673)",81.41253
36,"(395,241)",40,"(426,279)",49.04080,null,null,null
37,"(395,342)",43,"(444,308)",59.64059,,"(424,411)",74.84651
37,"(395,342)",40,"(426,279)",70.21396,,"(424,411)",74.84651
38,"(409,769)",47,"(466,738)",64.88451,null,null,null
38,"(409,769)",45,"(450,826)",70.21396,null,null,null
38,"(409,769)",49,"(491,763)",82.21922,null,null,null
40,"(426,279)",43,"(444,308)",34.13210,null,null,null
41,"(441,589)",42,"(442,570)",19.02630,null,null,null
41,"(441,589)",46,"(458,663)",75.92760,null,null,null
43,"(444,308)",50,"(521,251)",95.80188,null,null,null
45,"(450,826)",49,"(491,763)",75.16648,null,null,null
45,"(450,826)",47,"(466,738)",89.44272,null,null,null
46,"(458,663)",48,"(473,685)",26.62705,null,null,null
47,"(466,738)",49,"(491,763)",35.35534,null,null,null
47,"(466,738)",48,"(473,685)",53.46027,null,null,null
48,"(473,685)",51,"(529,676)",56.71860,null,null,null
48,"(473,685)",52,"(552,680)",79.15807,null,null,null
48,"(473,685)",49,"(491,763)",80.04998,null,null,null
50,"(521,251)",54,"(560,253)",39.05125,,"(520,244)",7.07107
50,"(521,251)",56,"(582,278)",66.70832,,"(520,244)",7.07107
51,"(529,676)",52,"(552,680)",23.34524,,"(525,665)",11.70470
51,"(529,676)",57,"(582,663)",54.57105,,"(525,665)",11.70470
51,"(529,676)",53,"(554,721)",51.47815,,"(525,665)",11.70470
52,"(552,680)",57,"(582,663)",34.48188,null,null,null
52,"(552,680)",53,"(554,721)",41.04875,null,null,null
53,"(554,721)",57,"(582,663)",64.40497,,"(538,747)",30.52868
53,"(554,721)",60,"(639,737)",86.49277,,"(538,747)",30.52868
54,"(560,253)",56,"(582,278)",33.30165,,"(565,226)",27.45906
55,"(572,125)",58,"(627,168)",69.81404,null,null,null
57,"(582,663)",61,"(665,682)",85.14693,,"(571,629)",35.73514
57,"(582,663)",62,"(674,700)",99.16148,,"(571,629)",35.73514
58,"(627,168)",63,"(688,126)",74.06079,,"(646,229)",63.89053
59,"(632,832)",64,"(701,908)",102.64989,,"(561,882)",86.83893
59,"(632,832)",60,"(639,737)",95.25755,,"(561,882)",86.83893
60,"(639,737)",62,"(674,700)",50.93133,null,null,null
60,"(639,737)",65,"(703,700)",73.92564,null,null,null
61,"(665,682)",62,"(674,700)",20.12461, ,"(679,631)",52.88667
62,"(674,700)",65,"(703,700)",29.00000,null,null,null
63,"(688,126)",66,"(712,129)",24.18677,,"(665,61)",68.94926
65,"(703,700)",70,"(785,753)",97.63708,£,"(740,670)",47.63402
66,"(712,129)",67,"(745,92)",49.57822,¢,"(719,165)",36.67424
70,"(785,753)",72,"(824,711)",57.31492,null,null,null
3,"(117,868)",null,null,null,B,"(1,832)",121.45781
4,"(153,499)",null,null,null,N,"(97,435)",85.04117
9,"(229,5)",null,null,null,Z,"(161,24)",70.60453
11,"(236,1110)",null,null,null,f,"(220,1126)",22.62742
24,"(320,504)",null,null,null,x,"(304,479)",29.68164
26,"(338,1090)",null,null,null,y,"(316,1093)",22.20360
32,"(373,93)",null,null,null,},"(346,128)",44.20407
39,"(415,990)",null,null,null,,"(416,1005)",15.03330
42,"(442,570)",null,null,null,,"(416,494)",80.32434
44,"(448,13)",null,null,null,,"(429,2)",21.95450
49,"(491,763)",null,null,null,,"(509,761)",18.11077
56,"(582,278)",null,null,null,,"(556,304)",36.76955
67,"(745,92)",null,null,null,¥,"(751,55)",37.48333
68,"(752,1076)",null,null,null,­,"(810,1124)",75.28612
69,"(762,8)",null,null,null,¤,"(743,1)",20.24846
71,"(808,858)",null,null,null,¯,"(863,939)",97.90812
72,"(824,711)",null,null,null,«,"(803,649)",65.45991
73,"(876,354)",null,null,null,¨,"(790,386)",91.76056
74,"(883,236)",null,null,null,°,"(872,239)",11.40175
