Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(38,763)",3,"(128,727)",96.93297,C,"(34,764)",4.12311
2,"(39,124)",4,"(131,138)",93.05912,A,"(0,388)",266.86513
12,"(852,1092)",14,"(894,1107)",44.59821,M,"(726,1051)",132.50283
4,"(131,138)",null,null,null,D,"(117,173)",37.69615
6,"(232,980)",null,null,null,E,"(181,1126)",154.65122
7,"(336,281)",null,null,null,F,"(209,337)",138.79841
8,"(489,995)",null,null,null,K,"(639,1126)",199.15070
9,"(547,795)",null,null,null,G,"(463,756)",92.61209
10,"(679,757)",null,null,null,H,"(538,498)",294.89320
11,"(785,693)",null,null,null,X,"(862,696)",77.05842
13,"(881,219)",null,null,null,J,"(626,265)",259.11580
14,"(894,1107)",null,null,null,Z,"(895,1121)",14.03567
