Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(29,207)",6,"(79,229)",54.62600,null,null,null
1,"(29,207)",4,"(40,119)",88.68484,null,null,null
1,"(29,207)",2,"(32,301)",94.04786,null,null,null
2,"(32,301)",6,"(79,229)",85.98256,A,"(0,422)",125.15990
3,"(36,753)",8,"(122,733)",88.29496,B,"(4,722)",44.55334
4,"(40,119)",9,"(129,135)",90.42677,C,"(7,5)",118.68024
6,"(79,229)",9,"(129,135)",106.47065,null,null,null
7,"(105,840)",10,"(172,825)",68.65858,L,"(95,837)",10.44031
8,"(122,733)",10,"(172,825)",104.70912,null,null,null
10,"(172,825)",11,"(236,907)",104.01923,null,null,null
15,"(487,990)",16,"(500,984)",14.31782,S,"(424,971)",65.80274
5,"(61,1028)",null,null,null,E,"(26,941)",93.77633
11,"(236,907)",null,null,null,Q,"(201,941)",48.79549
12,"(237,1052)",null,null,null,O,"(173,999)",83.09633
13,"(323,145)",null,null,null,R,"(337,139)",15.23155
14,"(345,291)",null,null,null,V,"(520,508)",278.77231
16,"(500,984)",null,null,null,X,"(567,1049)",93.34881
17,"(541,798)",null,null,null,T,"(443,765)",103.40696
18,"(556,38)",null,null,null,U,"(508,14)",53.66563
19,"(785,642)",null,null,null,[,"(756,428)",215.95601
20,"(866,745)",null,null,null,a,"(822,1071)",328.95592
21,"(875,210)",null,null,null,\,"(787,236)",91.76056
