Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
7,"(483,115)",8,"(556,75)",83.24062,W,"(364,8)",160.03125
8,"(556,75)",9,"(649,95)",95.12623,_,"(527,3)",77.62087
12,"(798,455)",13,"(824,515)",65.39113,f,"(571,521)",236.40008
12,"(798,455)",14,"(855,374)",99.04544,f,"(571,521)",236.40008
1,"(95,551)",null,null,null,A,"(0,386)",190.39433
2,"(218,196)",null,null,null,F,"(107,137)",125.70601
3,"(328,557)",null,null,null,O,"(234,549)",94.33981
4,"(341,1036)",null,null,null,C,"(2,1066)",340.32484
5,"(344,294)",null,null,null,L,"(206,394)",170.42300
6,"(466,226)",null,null,null,Z,"(423,242)",45.88028
9,"(649,95)",null,null,null,i,"(650,217)",122.00410
10,"(734,22)",null,null,null,p,"(727,19)",7.61577
11,"(771,658)",null,null,null,h,"(634,778)",182.12358
13,"(824,515)",null,null,null,x,"(889,527)",66.09841
14,"(855,374)",null,null,null,m,"(690,314)",175.57050
