Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(34,798)",2,"(35,740)",58.00862,B,"(1,1014)",218.50629
3,"(52,321)",5,"(54,348)",27.07397,null,null,null
4,"(53,206)",6,"(67,146)",61.61169,null,null,null
7,"(134,833)",8,"(156,817)",27.20294,O,"(132,844)",11.18034
9,"(255,892)",10,"(258,872)",20.22375,R,"(214,930)",55.90170
13,"(469,969)",15,"(479,1021)",52.95281,V,"(413,927)",70.00000
14,"(479,1069)",15,"(479,1021)",48.00000,U,"(403,1125)",94.40339
17,"(779,1040)",20,"(811,1045)",32.38827,[,"(699,1094)",96.51943
17,"(779,1040)",18,"(782,989)",51.08816,[,"(699,1094)",96.51943
17,"(779,1040)",22,"(828,1086)",67.20863,[,"(699,1094)",96.51943
17,"(779,1040)",23,"(830,999)",65.43699,[,"(699,1094)",96.51943
18,"(782,989)",21,"(826,985)",44.18144,`,"(769,980)",15.81139
18,"(782,989)",23,"(830,999)",49.03060,`,"(769,980)",15.81139
19,"(797,610)",24,"(866,659)",84.62860,],"(742,415)",202.60800
20,"(811,1045)",22,"(828,1086)",44.38468,null,null,null
20,"(811,1045)",23,"(830,999)",49.76947,null,null,null
20,"(811,1045)",26,"(879,1075)",74.32362,null,null,null
21,"(826,985)",23,"(830,999)",14.56022,d,"(863,928)",67.95587
22,"(828,1086)",26,"(879,1075)",52.17279,b,"(790,1093)",38.63936
22,"(828,1086)",23,"(830,999)",87.02299,b,"(790,1093)",38.63936
2,"(35,740)",null,null,null,D,"(2,704)",48.83646
5,"(54,348)",null,null,null,A,"(0,464)",127.95312
6,"(67,146)",null,null,null,J,"(19,18)",136.70406
11,"(260,1022)",null,null,null,C,"(1,1078)",264.98491
12,"(359,48)",null,null,null,S,"(284,0)",89.04493
16,"(522,801)",null,null,null,W,"(508,519)",282.34730
23,"(830,999)",null,null,null,h,"(897,975)",71.16881
24,"(866,659)",null,null,null,e,"(870,758)",99.08078
25,"(875,198)",null,null,null,Z,"(608,276)",278.16003
26,"(879,1075)",null,null,null,f,"(884,1049)",26.47640
