Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(122,519)",3,"(205,488)",88.60023,B,"(1,828)",331.84635
3,"(205,488)",4,"(208,424)",64.07027,null,null,null
5,"(232,217)",6,"(305,287)",101.13852,A,"(0,56)",282.39157
1,"(16,469)",null,null,null,C,"(2,423)",48.08326
4,"(208,424)",null,null,null,N,"(207,420)",4.12311
6,"(305,287)",null,null,null,S,"(302,311)",24.18677
7,"(323,520)",null,null,null,T,"(331,504)",17.88854
8,"(361,48)",null,null,null,R,"(240,20)",124.19742
9,"(386,658)",null,null,null,J,"(92,1060)",498.03614
10,"(466,226)",null,null,null,f,"(527,259)",69.35416
11,"(482,119)",null,null,null,c,"(503,107)",24.18677
12,"(651,299)",null,null,null,j,"(562,410)",142.27438
13,"(761,36)",null,null,null,t,"(798,1)",50.93133
14,"(863,290)",null,null,null,x,"(827,271)",40.70626
15,"(869,747)",null,null,null,n,"(597,963)",347.33269
16,"(889,545)",null,null,null,o,"(688,616)",213.17129
