Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(53,1039)",3,"(98,1050)",46.32494,E,"(2,949)",103.44564
1,"(53,1039)",4,"(99,1080)",61.61980,E,"(2,949)",103.44564
3,"(98,1050)",4,"(99,1080)",30.01666,L,"(125,1034)",31.38471
2,"(61,471)",null,null,null,B,"(0,418)",80.80842
4,"(99,1080)",null,null,null,U,"(244,1126)",152.12166
5,"(247,921)",null,null,null,P,"(237,752)",169.29560
6,"(317,42)",null,null,null,A,"(0,18)",317.90722
7,"(713,1109)",null,null,null,a,"(548,1032)",182.08240
8,"(721,319)",null,null,null,`,"(492,291)",230.70544
9,"(737,93)",null,null,null,j,"(739,52)",41.04875
10,"(784,675)",null,null,null,],"(460,621)",328.46918
11,"(855,534)",null,null,null,o,"(837,587)",55.97321
