Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
4,"(476,126)",6,"(560,88)",92.19544,E,"(58,2)",436.00459
5,"(543,17)",6,"(560,88)",73.00685,d,"(513,2)",33.54102
6,"(560,88)",8,"(622,90)",62.03225,null,null,null
9,"(638,498)",10,"(667,508)",30.67572,],"(367,403)",287.16894
1,"(31,729)",null,null,null,A,"(1,390)",340.32484
2,"(75,1099)",null,null,null,C,"(1,1059)",84.11896
3,"(402,866)",null,null,null,N,"(212,826)",194.16488
7,"(618,768)",null,null,null,h,"(571,773)",47.26521
10,"(667,508)",null,null,null,n,"(672,540)",32.38827
11,"(675,891)",null,null,null,g,"(560,1068)",211.07818
12,"(679,318)",null,null,null,e,"(521,348)",160.82288
13,"(884,72)",null,null,null,y,"(855,1)",76.69420
