Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(62,429)",7,"(92,385)",53.25411,B,"(1,509)",100.60318
2,"(62,429)",12,"(153,484)",106.32968,B,"(1,509)",100.60318
2,"(62,429)",10,"(129,400)",73.00685,B,"(1,509)",100.60318
3,"(65,104)",4,"(65,122)",18.00000,G,"(11,108)",54.14795
3,"(65,104)",5,"(67,42)",62.03225,G,"(11,108)",54.14795
3,"(65,104)",8,"(97,200)",101.19289,G,"(11,108)",54.14795
4,"(65,122)",8,"(97,200)",84.30896,I,"(29,148)",44.40721
6,"(66,675)",9,"(115,738)",79.81228,C,"(1,772)",116.76472
6,"(66,675)",11,"(146,738)",101.82829,C,"(1,772)",116.76472
7,"(92,385)",10,"(129,400)",39.92493,null,null,null
9,"(115,738)",11,"(146,738)",31.00000,K,"(69,782)",63.65532
10,"(129,400)",13,"(160,418)",35.84690,null,null,null
10,"(129,400)",15,"(204,391)",75.53807,null,null,null
12,"(153,484)",13,"(160,418)",66.37017,null,null,null
13,"(160,418)",15,"(204,391)",51.62364,null,null,null
17,"(308,876)",18,"(340,932)",64.49806,null,null,null
18,"(340,932)",19,"(344,987)",55.14526,null,null,null
18,"(340,932)",21,"(402,894)",72.71864,null,null,null
19,"(344,987)",22,"(428,1050)",105.00000,null,null,null
19,"(344,987)",23,"(428,1059)",110.63453,null,null,null
20,"(357,80)",24,"(447,102)",92.64988,null,null,null
22,"(428,1050)",23,"(428,1059)",9.00000,S,"(489,975)",96.67471
24,"(447,102)",27,"(498,88)",52.88667,Q,"(438,0)",102.39629
25,"(468,756)",28,"(512,750)",44.40721,null,null,null
29,"(628,94)",30,"(658,35)",66.18912,X,"(665,152)",68.79680
34,"(762,1010)",37,"(779,989)",27.01851,null,null,null
35,"(779,962)",37,"(779,989)",27.00000,`,"(745,907)",64.66065
36,"(779,639)",38,"(789,638)",10.04988,b,"(770,672)",34.20526
39,"(810,447)",40,"(835,447)",25.00000,null,null,null
39,"(810,447)",42,"(849,508)",72.40166,null,null,null
40,"(835,447)",42,"(849,508)",62.58594,j,"(900,376)",96.26006
41,"(848,920)",43,"(850,989)",69.02898,f,"(819,900)",35.22783
1,"(17,1101)",null,null,null,A,"(0,979)",123.17873
5,"(67,42)",null,null,null,F,"(9,11)",65.76473
8,"(97,200)",null,null,null,L,"(120,185)",27.45906
14,"(165,594)",null,null,null,O,"(308,551)",149.32515
15,"(204,391)",null,null,null,M,"(240,363)",45.60702
16,"(292,1089)",null,null,null,N,"(267,1086)",25.17936
21,"(402,894)",null,null,null,R,"(447,937)",62.24147
23,"(428,1059)",null,null,null,U,"(515,1117)",104.56099
27,"(498,88)",null,null,null,T,"(500,31)",57.03508
28,"(512,750)",null,null,null,V,"(545,785)",48.10405
30,"(658,35)",null,null,null,W,"(591,0)",75.59100
31,"(695,983)",null,null,null,Y,"(679,1009)",30.52868
32,"(710,1095)",null,null,null,[,"(687,1090)",23.53720
37,"(779,989)",null,null,null,d,"(783,991)",4.47214
38,"(789,638)",null,null,null,e,"(815,648)",27.85678
42,"(849,508)",null,null,null,l,"(901,561)",74.24958
43,"(850,989)",null,null,null,g,"(830,1001)",23.32381
