Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
10,"(603,191)",11,"(607,224)",33.24154,null,null,null
13,"(760,964)",19,"(818,1009)",73.40981,O,"(485,918)",278.82073
13,"(760,964)",17,"(805,1044)",91.78780,O,"(485,918)",278.82073
13,"(760,964)",23,"(858,1000)",104.40307,O,"(485,918)",278.82073
14,"(799,1092)",17,"(805,1044)",48.37355,S,"(796,1094)",3.60555
15,"(803,218)",18,"(812,167)",51.78803,null,null,null
15,"(803,218)",22,"(850,309)",102.42070,null,null,null
16,"(803,149)",18,"(812,167)",20.12461,null,null,null
17,"(805,1044)",19,"(818,1009)",37.33631,null,null,null
17,"(805,1044)",23,"(858,1000)",68.88396,null,null,null
18,"(812,167)",21,"(849,165)",37.05401,null,null,null
19,"(818,1009)",23,"(858,1000)",41.00000,null,null,null
20,"(843,874)",24,"(874,796)",83.93450,null,null,null
1,"(17,540)",null,null,null,B,"(2,563)",27.45906
2,"(25,118)",null,null,null,A,"(2,144)",34.71311
3,"(48,897)",null,null,null,D,"(21,902)",27.45906
4,"(51,1099)",null,null,null,E,"(22,1125)",38.94868
5,"(133,107)",null,null,null,G,"(72,1)",122.29881
6,"(171,1106)",null,null,null,H,"(173,1090)",16.12452
7,"(221,575)",null,null,null,J,"(241,565)",22.36068
8,"(235,716)",null,null,null,K,"(271,713)",36.12478
9,"(344,196)",null,null,null,L,"(361,261)",67.18631
11,"(607,224)",null,null,null,P,"(493,462)",263.89392
12,"(701,664)",null,null,null,Q,"(495,667)",206.02184
21,"(849,165)",null,null,null,Z,"(900,218)",73.55270
22,"(850,309)",null,null,null,T,"(832,459)",151.07614
24,"(874,796)",null,null,null,V,"(840,783)",36.40055
25,"(878,59)",null,null,null,X,"(892,10)",50.96077
