Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
4,"(25,153)",5,"(123,192)",105.47512,A,"(1,185)",40.00000
5,"(123,192)",7,"(217,170)",96.54015,N,"(123,202)",10.00000
14,"(460,225)",15,"(478,225)",18.00000,c,"(398,318)",111.77209
15,"(478,225)",18,"(569,199)",94.64143,null,null,null
17,"(547,534)",19,"(585,533)",38.01316,p,"(535,564)",32.31099
18,"(569,199)",20,"(622,156)",68.24954,null,null,null
20,"(622,156)",24,"(675,163)",53.46027,u,"(603,1)",156.16017
22,"(670,469)",25,"(703,542)",80.11242,null,null,null
25,"(703,542)",29,"(775,508)",79.62412,x,"(651,566)",57.27128
26,"(735,680)",35,"(825,654)",93.68031,|,"(732,643)",37.12142
28,"(763,378)",33,"(809,338)",60.95900,},"(736,382)",27.29469
28,"(763,378)",31,"(792,459)",86.03488,},"(736,382)",27.29469
29,"(775,508)",34,"(815,532)",46.64762,null,null,null
29,"(775,508)",31,"(792,459)",51.86521,null,null,null
30,"(783,887)",38,"(857,847)",84.11896,y,"(668,1124)",263.42741
31,"(792,459)",37,"(857,449)",65.76473,null,null,null
32,"(804,589)",34,"(815,532)",58.05170,null,null,null
32,"(804,589)",35,"(825,654)",68.30813,null,null,null
33,"(809,338)",36,"(835,357)",32.20248,null,null,null
33,"(809,338)",42,"(872,269)",93.43447,null,null,null
34,"(815,532)",39,"(867,498)",62.12890,null,null,null
34,"(815,532)",41,"(867,483)",71.44928,null,null,null
36,"(835,357)",43,"(882,340)",49.98000,null,null,null
36,"(835,357)",37,"(857,449)",94.59387,null,null,null
37,"(857,449)",41,"(867,483)",35.44009,,"(902,454)",45.27693
39,"(867,498)",41,"(867,483)",15.00000,,"(901,556)",67.23095
42,"(872,269)",43,"(882,340)",71.70077,,"(781,220)",103.35376
1,"(19,41)",null,null,null,C,"(2,19)",27.80288
2,"(24,444)",null,null,null,B,"(1,413)",38.60052
3,"(23,923)",null,null,null,D,"(3,886)",42.05948
6,"(159,516)",null,null,null,I,"(66,666)",176.49079
7,"(217,170)",null,null,null,Z,"(261,256)",96.60228
8,"(239,30)",null,null,null,R,"(158,1)",86.03488
9,"(246,602)",null,null,null,V,"(241,597)",7.07107
10,"(313,715)",null,null,null,S,"(169,797)",165.71059
11,"(396,55)",null,null,null,a,"(393,114)",59.07622
12,"(404,543)",null,null,null,`,"(388,555)",20.00000
13,"(430,848)",null,null,null,\,"(285,876)",147.67871
16,"(507,592)",null,null,null,n,"(509,602)",10.19804
19,"(585,533)",null,null,null,v,"(604,562)",34.66987
23,"(672,786)",null,null,null,w,"(630,789)",42.10701
35,"(825,654)",null,null,null,,"(901,725)",104.00481
38,"(857,847)",null,null,null,,"(869,798)",50.44799
40,"(868,61)",null,null,null,,"(840,1)",66.21178
43,"(882,340)",null,null,null,,"(901,393)",56.30275
