Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
3,"(54,326)",5,"(57,351)",25.17936,null,null,null
4,"(54,207)",6,"(67,146)",62.36986,null,null,null
8,"(256,895)",10,"(262,868)",27.65863,M,"(219,929)",50.24938
8,"(256,895)",12,"(320,861)",72.47068,M,"(219,929)",50.24938
9,"(260,1014)",11,"(290,1091)",82.63776,null,null,null
10,"(262,868)",12,"(320,861)",58.42089,null,null,null
14,"(459,966)",16,"(473,1054)",89.10668,null,null,null
14,"(459,966)",15,"(473,1066)",100.97524,null,null,null
15,"(473,1066)",16,"(473,1054)",12.00000,Q,"(402,1124)",91.67879
17,"(520,796)",18,"(606,745)",99.98500,null,null,null
20,"(779,1039)",23,"(813,1043)",34.23449,V,"(699,1095)",97.65244
20,"(779,1039)",21,"(783,987)",52.15362,V,"(699,1095)",97.65244
20,"(779,1039)",26,"(828,1081)",64.53681,V,"(699,1095)",97.65244
20,"(779,1039)",25,"(827,982)",74.51845,V,"(699,1095)",97.65244
21,"(783,987)",25,"(827,982)",44.28318,],"(761,948)",44.77723
21,"(783,987)",23,"(813,1043)",63.52952,],"(761,948)",44.77723
22,"(795,616)",28,"(866,653)",80.06248,[,"(743,406)",216.34232
23,"(813,1043)",26,"(828,1081)",40.85340,null,null,null
23,"(813,1043)",27,"(832,999)",47.92703,null,null,null
24,"(826,1093)",26,"(828,1081)",12.16553,a,"(780,1089)",46.17359
25,"(827,982)",27,"(832,999)",17.72005,null,null,null
27,"(832,999)",29,"(889,976)",61.46544,null,null,null
1,"(6,1042)",null,null,null,C,"(1,1014)",28.44293
2,"(37,736)",null,null,null,B,"(1,698)",52.34501
5,"(57,351)",null,null,null,A,"(0,471)",132.84954
6,"(67,146)",null,null,null,G,"(21,20)",134.13426
11,"(290,1091)",null,null,null,L,"(190,1126)",105.94810
13,"(341,58)",null,null,null,O,"(271,0)",90.90655
16,"(473,1054)",null,null,null,T,"(556,1053)",83.00602
18,"(606,745)",null,null,null,R,"(513,520)",243.46252
26,"(828,1081)",null,null,null,f,"(888,1060)",63.56886
28,"(866,653)",null,null,null,c,"(872,764)",111.16204
29,"(889,976)",null,null,null,d,"(878,938)",39.56008
