Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
11,"(747,347)",12,"(750,343)",5.00000,w,"(755,376)",30.08322
1,"(26,138)",null,null,null,E,"(4,118)",29.73214
2,"(39,966)",null,null,null,F,"(5,997)",46.01087
3,"(79,23)",null,null,null,K,"(65,61)",40.49691
4,"(80,1097)",null,null,null,D,"(1,1051)",91.41663
5,"(137,184)",null,null,null,A,"(1,383)",241.03319
6,"(141,857)",null,null,null,B,"(1,712)",201.55644
7,"(359,943)",null,null,null,[,"(281,1054)",135.66503
8,"(470,129)",null,null,null,`,"(344,33)",158.40455
9,"(526,563)",null,null,null,X,"(256,587)",271.06457
12,"(750,343)",null,null,null,u,"(715,279)",72.94518
13,"(861,326)",null,null,null,,"(853,326)",8.00000
14,"(884,80)",null,null,null,,"(901,46)",38.01316
