Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(20,394)",null,null,null,B,"(2,413)",26.17250
2,"(64,983)",null,null,null,L,"(194,841)",192.52013
3,"(82,1115)",null,null,null,D,"(85,1102)",13.34166
4,"(134,177)",null,null,null,A,"(2,171)",132.13629
5,"(267,363)",null,null,null,M,"(213,405)",68.41053
6,"(466,134)",null,null,null,X,"(488,127)",23.08679
7,"(504,366)",null,null,null,U,"(422,441)",111.12605
8,"(509,592)",null,null,null,R,"(387,627)",126.92124
9,"(707,402)",null,null,null,f,"(871,370)",167.09279
10,"(722,512)",null,null,null,`,"(699,518)",23.76973
11,"(789,1050)",null,null,null,Z,"(551,1066)",238.53721
