Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
8,"(813,818)",9,"(853,886)",78.89233,n,"(665,875)",158.59697
1,"(25,308)",null,null,null,C,"(1,28)",281.02669
2,"(28,458)",null,null,null,A,"(0,399)",65.30697
3,"(566,475)",null,null,null,e,"(497,298)",189.97368
4,"(629,629)",null,null,null,R,"(215,1126)",646.84233
5,"(703,322)",null,null,null,q,"(689,351)",32.20248
6,"(729,82)",null,null,null,\,"(324,5)",412.25478
7,"(783,712)",null,null,null,r,"(703,698)",81.21576
9,"(853,886)",null,null,null,h,"(574,1045)",321.12614
10,"(871,530)",null,null,null,y,"(834,618)",95.46203
11,"(887,354)",null,null,null,|,"(888,358)",4.12311
