Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(20,398)",2,"(57,437)",53.75872,B,"(1,430)",37.21559
2,"(57,437)",null,null,null,E,"(47,444)",12.20656
3,"(66,984)",null,null,null,G,"(77,1032)",49.24429
4,"(91,258)",null,null,null,A,"(1,8)",265.70661
5,"(248,998)",null,null,null,O,"(195,846)",160.97515
6,"(352,587)",null,null,null,R,"(222,578)",130.31117
7,"(511,596)",null,null,null,`,"(465,571)",52.35456
8,"(713,511)",null,null,null,i,"(605,421)",140.58449
9,"(713,283)",null,null,null,a,"(474,222)",246.66171
10,"(730,62)",null,null,null,b,"(492,130)",247.52374
11,"(784,1043)",null,null,null,f,"(561,1043)",223.00000
12,"(789,905)",null,null,null,h,"(598,865)",195.14354
