Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(111,878)",2,"(126,940)",63.78871,null,null,null
1,"(111,878)",4,"(178,868)",67.74216,null,null,null
2,"(126,940)",5,"(191,945)",65.19202,C,"(112,939)",14.03567
2,"(126,940)",8,"(201,974)",82.34683,C,"(112,939)",14.03567
4,"(178,868)",5,"(191,945)",78.08969,null,null,null
5,"(191,945)",8,"(201,974)",30.67572,null,null,null
6,"(196,1047)",7,"(197,1083)",36.01389,G,"(157,1063)",42.15448
6,"(196,1047)",8,"(201,974)",73.17103,G,"(157,1063)",42.15448
10,"(548,1038)",11,"(552,946)",92.08692,N,"(467,1021)",82.76473
11,"(552,946)",12,"(584,911)",47.42362,P,"(517,924)",41.34005
11,"(552,946)",13,"(589,852)",101.01980,P,"(517,924)",41.34005
12,"(584,911)",13,"(589,852)",59.21149,null,null,null
13,"(589,852)",14,"(637,839)",49.72927,O,"(501,742)",140.86873
3,"(155,729)",null,null,null,B,"(53,773)",111.08555
7,"(197,1083)",null,null,null,D,"(123,1126)",85.58621
8,"(201,974)",null,null,null,K,"(222,976)",21.09502
9,"(335,243)",null,null,null,A,"(2,82)",369.87836
14,"(637,839)",null,null,null,S,"(657,856)",26.24881
15,"(660,1086)",null,null,null,U,"(705,1104)",48.46648
16,"(834,717)",null,null,null,Y,"(810,814)",99.92497
17,"(864,100)",null,null,null,Q,"(624,89)",240.25195
18,"(871,486)",null,null,null,R,"(637,461)",235.33168
