Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
5,"(588,969)",6,"(609,1021)",56.08030,L,"(487,1011)",109.38464
5,"(588,969)",7,"(619,906)",70.21396,L,"(487,1011)",109.38464
6,"(609,1021)",9,"(705,1009)",96.74709,null,null,null
7,"(619,906)",8,"(641,841)",68.62215,null,null,null
7,"(619,906)",11,"(709,988)",121.75385,null,null,null
9,"(705,1009)",11,"(709,988)",21.37756,P,"(708,1020)",11.40175
1,"(47,875)",null,null,null,A,"(3,103)",773.25287
2,"(97,1111)",null,null,null,D,"(74,1125)",26.92582
4,"(533,726)",null,null,null,F,"(166,131)",699.08083
10,"(709,1102)",null,null,null,R,"(723,1089)",19.10497
11,"(709,988)",null,null,null,Q,"(719,986)",10.19804
12,"(872,124)",null,null,null,J,"(425,184)",451.00887
13,"(882,450)",null,null,null,T,"(805,349)",127.00394
