Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
6,"(109,864)",10,"(166,924)",82.75869,B,"(0,801)",125.89678
7,"(121,1051)",8,"(121,1070)",19.00000,D,"(1,978)",140.45996
7,"(121,1051)",11,"(167,1018)",56.61272,D,"(1,978)",140.45996
8,"(121,1070)",12,"(185,1099)",70.26379,M,"(66,1126)",78.49204
8,"(121,1070)",11,"(167,1018)",69.42622,M,"(66,1126)",78.49204
10,"(166,924)",17,"(237,914)",71.70077,null,null,null
10,"(166,924)",19,"(251,911)",85.98837,null,null,null
10,"(166,924)",11,"(167,1018)",94.00532,null,null,null
13,"(188,512)",14,"(188,480)",32.00000,p,"(252,514)",64.03124
16,"(231,816)",18,"(240,756)",60.67125,f,"(208,829)",26.41969
16,"(231,816)",20,"(296,821)",65.19202,f,"(208,829)",26.41969
16,"(231,816)",24,"(310,797)",81.25269,f,"(208,829)",26.41969
17,"(237,914)",19,"(251,911)",14.31782,null,null,null
20,"(296,821)",24,"(310,797)",27.78489,,"(305,836)",17.49286
22,"(308,770)",24,"(310,797)",27.07397,},"(283,764)",25.70992
26,"(364,106)",28,"(409,107)",45.01111,w,"(273,151)",101.51847
27,"(399,1024)",30,"(409,979)",46.09772,,"(358,1054)",50.80354
27,"(399,1024)",33,"(425,1105)",85.07056,,"(358,1054)",50.80354
28,"(409,107)",34,"(432,192)",88.05680,null,null,null
29,"(409,197)",34,"(432,192)",23.53720,,"(337,196)",72.00694
29,"(409,197)",37,"(463,206)",54.74486,,"(337,196)",72.00694
29,"(409,197)",36,"(462,252)",76.38063,,"(337,196)",72.00694
31,"(413,808)",38,"(479,826)",68.41053,,"(400,826)",22.20360
32,"(415,876)",35,"(447,879)",32.14032,,"(348,878)",67.02984
34,"(432,192)",37,"(463,206)",34.01470,null,null,null
34,"(432,192)",36,"(462,252)",67.08204,null,null,null
35,"(447,879)",38,"(479,826)",61.91123,¡,"(452,902)",23.53720
35,"(447,879)",39,"(483,826)",64.07027,¡,"(452,902)",23.53720
36,"(462,252)",37,"(463,206)",46.01087,,"(334,348)",160.00000
38,"(479,826)",39,"(483,826)",4.00000,null,null,null
39,"(483,826)",42,"(544,837)",61.98387,null,null,null
40,"(520,726)",46,"(605,718)",85.37564,,"(448,678)",86.53323
43,"(554,184)",44,"(555,129)",55.00909,©,"(520,196)",36.05551
44,"(555,129)",45,"(579,122)",25.00000,¥,"(500,0)",140.23552
45,"(579,122)",48,"(622,140)",46.61545,null,null,null
46,"(605,718)",49,"(632,717)",27.01851,null,null,null
46,"(605,718)",50,"(669,730)",65.11528,null,null,null
46,"(605,718)",52,"(695,719)",90.00556,null,null,null
47,"(607,207)",48,"(622,140)",68.65858,°,"(577,207)",30.00000
49,"(632,717)",50,"(669,730)",39.21734,null,null,null
49,"(632,717)",52,"(695,719)",63.03174,null,null,null
50,"(669,730)",52,"(695,719)",28.23119,null,null,null
51,"(673,37)",53,"(704,48)",32.89377,³,"(616,57)",60.40695
51,"(673,37)",55,"(706,77)",51.85557,³,"(616,57)",60.40695
51,"(673,37)",54,"(703,91)",61.77378,³,"(616,57)",60.40695
52,"(695,719)",57,"(750,738)",58.18935,¸,"(694,707)",12.04159
53,"(704,48)",55,"(706,77)",29.06888,Å,"(759,2)",71.70077
53,"(704,48)",54,"(703,91)",43.01163,Å,"(759,2)",71.70077
54,"(703,91)",55,"(706,77)",14.31782,º,"(702,92)",1.41421
58,"(755,1061)",59,"(755,1052)",9.00000,´,"(647,1099)",114.49017
60,"(762,414)",61,"(814,353)",80.15610,¿,"(719,419)",43.28972
61,"(814,353)",62,"(849,344)",36.13862,Æ,"(771,319)",54.81788
62,"(849,344)",63,"(860,294)",51.19570,null,null,null
62,"(849,344)",64,"(876,433)",93.00538,null,null,null
1,"(16,200)",null,null,null,A,"(0,258)",60.16644
2,"(43,376)",null,null,null,G,"(30,379)",13.34166
3,"(66,541)",null,null,null,I,"(42,528)",27.29469
4,"(93,300)",null,null,null,O,"(89,301)",4.12311
5,"(101,694)",null,null,null,F,"(23,758)",100.89599
9,"(160,320)",null,null,null,Y,"(171,327)",13.03840
11,"(167,1018)",null,null,null,],"(181,1016)",14.14214
12,"(185,1099)",null,null,null,a,"(187,1123)",24.08319
14,"(188,480)",null,null,null,`,"(185,435)",45.09989
15,"(202,669)",null,null,null,X,"(155,685)",49.64877
18,"(240,756)",null,null,null,o,"(243,707)",49.09175
19,"(251,911)",null,null,null,u,"(262,895)",19.41649
21,"(301,15)",null,null,null,^,"(184,2)",117.72001
23,"(310,670)",null,null,null,|,"(282,686)",32.24903
25,"(317,573)",null,null,null,~,"(293,478)",97.98469
30,"(409,979)",null,null,null,,"(380,927)",59.53990
33,"(425,1105)",null,null,null,,"(421,1104)",4.12311
37,"(463,206)",null,null,null,¤,"(484,204)",21.09502
41,"(525,1029)",null,null,null,¨,"(509,1032)",16.27882
48,"(622,140)",null,null,null,¶,"(659,142)",37.05401
55,"(706,77)",null,null,null,Ã,"(734,70)",28.86174
56,"(714,673)",null,null,null,·,"(671,677)",43.18565
57,"(750,738)",null,null,null,Ä,"(753,749)",11.40175
59,"(755,1052)",null,null,null,¹,"(700,959)",108.04629
63,"(860,294)",null,null,null,Ï,"(901,149)",150.68510
64,"(876,433)",null,null,null,Ñ,"(901,526)",96.30161
