Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(9,725)",2,"(13,667)",58.13777,D,"(2,736)",13.03840
3,"(31,21)",8,"(106,37)",76.68768,E,"(13,15)",18.97367
5,"(79,496)",9,"(115,430)",75.17978,null,null,null
6,"(86,191)",10,"(123,144)",59.81639,P,"(83,190)",3.16228
7,"(105,100)",10,"(123,144)",47.53946,Q,"(88,105)",17.72005
7,"(105,100)",8,"(106,37)",63.00794,Q,"(88,105)",17.72005
8,"(106,37)",13,"(192,30)",86.28441,null,null,null
11,"(128,616)",12,"(128,602)",14.00000,null,null,null
14,"(198,228)",15,"(198,265)",37.00000,null,null,null
14,"(198,228)",20,"(287,166)",108.46658,null,null,null
16,"(250,810)",23,"(326,838)",80.99383,T,"(206,829)",47.92703
17,"(269,366)",19,"(281,366)",12.00000,null,null,null
20,"(287,166)",22,"(320,168)",33.06055,null,null,null
22,"(320,168)",26,"(366,243)",87.98295,Y,"(346,124)",51.10773
23,"(326,838)",27,"(402,783)",93.81365,null,null,null
23,"(326,838)",24,"(334,919)",81.39410,null,null,null
24,"(334,919)",25,"(338,1016)",97.08244,null,null,null
25,"(338,1016)",28,"(403,1034)",67.44627,V,"(281,1111)",110.78809
29,"(449,617)",30,"(475,610)",26.92582,null,null,null
31,"(531,231)",32,"(533,219)",12.16553,null,null,null
32,"(533,219)",33,"(574,160)",71.84706,null,null,null
34,"(657,585)",35,"(662,573)",13.00000,d,"(682,670)",88.60023
34,"(657,585)",37,"(677,572)",23.85372,d,"(682,670)",88.60023
35,"(662,573)",37,"(677,572)",15.03330,null,null,null
36,"(676,178)",38,"(705,178)",29.00000,null,null,null
39,"(714,931)",41,"(746,936)",32.38827,_,"(641,967)",81.39410
43,"(808,833)",44,"(831,833)",23.00000,i,"(746,852)",64.84597
45,"(843,1086)",50,"(888,1093)",45.54119,null,null,null
45,"(843,1086)",46,"(848,1016)",70.17834,null,null,null
46,"(848,1016)",49,"(887,1011)",39.31921,n,"(807,995)",46.06517
2,"(13,667)",null,null,null,A,"(0,625)",43.96590
4,"(33,1067)",null,null,null,B,"(0,1033)",47.38143
13,"(192,30)",null,null,null,S,"(205,21)",15.81139
18,"(281,22)",null,null,null,U,"(274,23)",7.07107
27,"(402,783)",null,null,null,[,"(453,831)",70.03571
28,"(403,1034)",null,null,null,Z,"(442,1127)",100.84642
33,"(574,160)",null,null,null,\,"(476,122)",105.10947
37,"(677,572)",null,null,null,c,"(679,565)",7.28011
40,"(723,1108)",null,null,null,^,"(631,1062)",102.85913
41,"(746,936)",null,null,null,g,"(740,871)",65.27634
42,"(748,49)",null,null,null,b,"(665,22)",87.28115
44,"(831,833)",null,null,null,o,"(832,836)",3.16228
47,"(858,590)",null,null,null,r,"(890,625)",47.42362
48,"(887,219)",null,null,null,s,"(896,206)",15.81139
49,"(887,1011)",null,null,null,q,"(871,932)",80.60397
50,"(888,1093)",null,null,null,{,"(901,1077)",20.61553
