Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
3,"(26,148)",4,"(118,184)",98.79271,A,"(0,179)",40.45986
4,"(118,184)",5,"(155,165)",41.59327,P,"(119,209)",25.01999
5,"(155,165)",9,"(220,168)",65.06919,S,"(158,144)",21.21320
7,"(187,1112)",12,"(224,1064)",60.60528,B,"(0,1017)",209.74747
8,"(212,92)",11,"(223,40)",53.15073,Z,"(202,95)",10.44031
8,"(212,92)",9,"(220,168)",76.41989,Z,"(202,95)",10.44031
10,"(223,1005)",12,"(224,1064)",59.00847,F,"(12,903)",234.36083
14,"(314,709)",15,"(355,614)",103.46980,W,"(171,798)",168.43396
15,"(355,614)",17,"(408,544)",87.80091,`,"(329,604)",27.85678
20,"(565,195)",24,"(626,156)",72.40166,r,"(542,265)",73.68175
21,"(595,540)",22,"(616,569)",35.80503,p,"(510,603)",105.80170
21,"(595,540)",23,"(620,475)",69.64194,p,"(510,603)",105.80170
21,"(595,540)",26,"(661,570)",72.49828,p,"(510,603)",105.80170
22,"(616,569)",26,"(661,570)",45.01111,q,"(531,715)",168.94082
22,"(616,569)",34,"(708,540)",96.46243,q,"(531,715)",168.94082
22,"(616,569)",23,"(620,475)",94.08507,q,"(531,715)",168.94082
23,"(620,475)",29,"(677,463)",58.24946,{,"(622,445)",30.06659
23,"(620,475)",30,"(677,449)",62.64982,{,"(622,445)",30.06659
23,"(620,475)",32,"(700,499)",83.52245,{,"(622,445)",30.06659
24,"(626,156)",31,"(683,167)",58.05170,x,"(584,1)",160.58954
25,"(636,347)",28,"(664,390)",51.31277,w,"(577,346)",59.00847
26,"(661,570)",34,"(708,540)",55.75841,,"(683,594)",32.55764
27,"(664,408)",28,"(664,390)",18.00000,null,null,null
27,"(664,408)",30,"(677,449)",43.01163,null,null,null
28,"(664,390)",30,"(677,449)",60.41523,null,null,null
28,"(664,390)",37,"(742,390)",78.00000,null,null,null
29,"(677,463)",30,"(677,449)",14.00000,null,null,null
29,"(677,463)",32,"(700,499)",42.72002,null,null,null
29,"(677,463)",34,"(708,540)",83.00602,null,null,null
30,"(677,449)",32,"(700,499)",55.03635,null,null,null
30,"(677,449)",37,"(742,390)",87.78383,null,null,null
30,"(677,449)",34,"(708,540)",96.13532,null,null,null
31,"(683,167)",33,"(700,240)",74.95332,null,null,null
32,"(700,499)",34,"(708,540)",41.77320,null,null,null
32,"(700,499)",41,"(767,504)",67.18631,null,null,null
34,"(708,540)",38,"(745,599)",69.64194,null,null,null
34,"(708,540)",41,"(767,504)",69.11584,null,null,null
35,"(734,654)",36,"(737,666)",12.36932,,"(729,650)",6.40312
35,"(734,654)",38,"(745,599)",56.08921,,"(729,650)",6.40312
36,"(737,666)",51,"(825,637)",92.65528,null,null,null
37,"(742,390)",39,"(765,390)",23.00000,null,null,null
37,"(742,390)",45,"(797,316)",92.20087,null,null,null
38,"(745,599)",48,"(814,582)",71.06335,null,null,null
39,"(765,390)",44,"(791,455)",70.00714,null,null,null
39,"(765,390)",45,"(797,316)",80.62258,null,null,null
39,"(765,390)",47,"(809,315)",86.95401,null,null,null
40,"(766,68)",46,"(808,39)",51.03920,,"(702,47)",67.35726
41,"(767,504)",42,"(770,504)",3.00000,null,null,null
41,"(767,504)",44,"(791,455)",54.56189,null,null,null
41,"(767,504)",49,"(819,534)",60.03332,null,null,null
42,"(770,504)",44,"(791,455)",53.31041,null,null,null
42,"(770,504)",49,"(819,534)",57.45433,null,null,null
43,"(788,877)",53,"(857,844)",76.48529,s,"(545,966)",258.78563
44,"(791,455)",54,"(860,454)",69.00725,null,null,null
44,"(791,455)",49,"(819,534)",83.81527,null,null,null
45,"(797,316)",47,"(809,315)",12.04159,,"(777,304)",23.32381
45,"(797,316)",56,"(874,276)",86.76981,,"(777,304)",23.32381
46,"(808,39)",55,"(868,53)",61.61169,,"(810,18)",21.09502
47,"(809,315)",56,"(874,276)",75.80237,,"(830,335)",29.00000
48,"(814,582)",49,"(819,534)",48.25971,null,null,null
48,"(814,582)",50,"(825,630)",49.24429,null,null,null
48,"(814,582)",52,"(829,531)",53.16014,null,null,null
49,"(819,534)",52,"(829,531)",10.44031,null,null,null
49,"(819,534)",57,"(893,540)",74.24284,null,null,null
49,"(819,534)",54,"(860,454)",89.89438,null,null,null
50,"(825,630)",51,"(825,637)",7.00000,,"(901,626)",76.10519
52,"(829,531)",57,"(893,540)",64.62971,null,null,null
52,"(829,531)",54,"(860,454)",83.00602,null,null,null
1,"(22,35)",null,null,null,C,"(1,8)",34.20526
2,"(25,436)",null,null,null,D,"(1,406)",38.41875
6,"(161,529)",null,null,null,K,"(72,653)",152.63355
9,"(220,168)",null,null,null,],"(261,251)",92.57429
11,"(223,40)",null,null,null,U,"(165,1)",69.89278
12,"(224,1064)",null,null,null,a,"(367,1101)",147.70917
13,"(248,599)",null,null,null,L,"(79,736)",217.55459
16,"(397,57)",null,null,null,c,"(392,123)",66.18912
17,"(408,544)",null,null,null,h,"(408,516)",28.00000
18,"(461,223)",null,null,null,e,"(401,315)",109.83624
19,"(501,430)",null,null,null,f,"(405,381)",107.78219
33,"(700,240)",null,null,null,,"(785,222)",86.88498
51,"(825,637)",null,null,null,,"(901,713)",107.48023
53,"(857,844)",null,null,null,,"(861,816)",28.28427
54,"(860,454)",null,null,null,,"(898,374)",88.56636
55,"(868,53)",null,null,null,,"(875,73)",21.18962
56,"(874,276)",null,null,null,,"(826,211)",80.80223
57,"(893,540)",null,null,null,,"(899,548)",10.00000
