Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
4,"(300,289)",6,"(343,288)",43.01163,O,"(212,404)",144.80677
11,"(705,696)",14,"(779,693)",74.06079,c,"(518,802)",214.95348
1,"(33,315)",null,null,null,B,"(1,375)",68.00000
2,"(77,1093)",null,null,null,D,"(1,822)",281.45515
3,"(111,541)",null,null,null,A,"(0,471)",131.22881
5,"(327,546)",null,null,null,S,"(239,531)",89.26926
6,"(343,288)",null,null,null,W,"(350,299)",13.03840
7,"(350,1033)",null,null,null,R,"(232,1113)",142.56227
9,"(479,116)",null,null,null,P,"(215,3)",287.16720
10,"(583,306)",null,null,null,b,"(493,432)",154.84185
12,"(743,33)",null,null,null,q,"(783,1)",51.22499
13,"(779,452)",null,null,null,p,"(718,510)",84.17244
14,"(779,693)",null,null,null,r,"(793,964)",271.36138
15,"(859,376)",null,null,null,t,"(849,296)",80.62258
16,"(875,504)",null,null,null,|,"(901,459)",51.97115
