Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(22,120)",4,"(51,120)",29.00000,D,"(2,53)",69.92138
2,"(22,120)",5,"(72,153)",59.90826,D,"(2,53)",69.92138
4,"(51,120)",5,"(72,153)",39.11521,O,"(76,87)",41.40048
4,"(51,120)",7,"(137,154)",92.47702,O,"(76,87)",41.40048
5,"(72,153)",7,"(137,154)",65.00769,N,"(71,164)",11.04536
7,"(137,154)",8,"(142,217)",63.19810,null,null,null
7,"(137,154)",12,"(193,69)",101.78900,null,null,null
9,"(179,13)",10,"(179,52)",39.00000,W,"(164,2)",18.60108
9,"(179,13)",12,"(193,69)",57.72348,W,"(164,2)",18.60108
10,"(179,52)",12,"(193,69)",22.02272,T,"(146,52)",33.00000
18,"(337,314)",19,"(353,237)",78.64477,null,null,null
20,"(455,333)",22,"(475,393)",63.24555,r,"(469,329)",14.56022
21,"(468,449)",23,"(476,463)",16.12452,null,null,null
21,"(468,449)",22,"(475,393)",56.43580,null,null,null
21,"(468,449)",25,"(478,518)",69.72087,null,null,null
22,"(475,393)",23,"(476,463)",70.00714,null,null,null
23,"(476,463)",25,"(478,518)",55.03635,null,null,null
24,"(478,522)",25,"(478,518)",4.00000,n,"(392,632)",139.62808
26,"(525,29)",27,"(530,107)",78.16009,{,"(567,0)",51.03920
28,"(558,320)",30,"(584,331)",28.23119,w,"(537,378)",61.68468
29,"(576,450)",32,"(604,506)",62.60990,null,null,null
32,"(604,506)",34,"(663,543)",69.64194,null,null,null
32,"(604,506)",36,"(691,561)",102.92716,null,null,null
34,"(663,543)",36,"(691,561)",33.28663,,"(663,541)",2.00000
39,"(730,718)",43,"(794,781)",89.80535,},"(594,696)",137.76792
40,"(772,562)",41,"(777,583)",21.58703,,"(739,554)",33.95585
43,"(794,781)",45,"(857,757)",67.41662,null,null,null
45,"(857,757)",47,"(885,760)",28.16026,null,null,null
45,"(857,757)",46,"(871,699)",59.66574,null,null,null
45,"(857,757)",48,"(889,699)",66.24198,null,null,null
46,"(871,699)",48,"(889,699)",18.00000,null,null,null
46,"(871,699)",47,"(885,760)",62.58594,null,null,null
47,"(885,760)",48,"(889,699)",61.13101,£,"(900,781)",25.80698
1,"(12,534)",null,null,null,A,"(0,522)",16.97056
3,"(35,669)",null,null,null,C,"(1,868)",201.88363
6,"(93,1090)",null,null,null,K,"(36,1126)",67.41662
8,"(142,217)",null,null,null,B,"(1,319)",174.02586
11,"(191,988)",null,null,null,U,"(153,906)",90.37699
12,"(193,69)",null,null,null,],"(233,56)",42.05948
13,"(198,363)",null,null,null,\,"(231,517)",157.49603
14,"(197,758)",null,null,null,R,"(85,865)",154.89674
15,"(289,1091)",null,null,null,k,"(378,1025)",110.80162
16,"(322,773)",null,null,null,f,"(314,771)",8.24621
17,"(328,842)",null,null,null,a,"(259,847)",69.18092
19,"(353,237)",null,null,null,d,"(311,219)",45.69464
27,"(530,107)",null,null,null,u,"(502,158)",58.18075
31,"(592,949)",null,null,null,v,"(532,966)",62.36185
33,"(613,140)",null,null,null,|,"(573,123)",43.46263
35,"(668,365)",null,null,null,,"(628,402)",54.48853
36,"(691,561)",null,null,null,,"(725,553)",34.92850
37,"(715,245)",null,null,null,,"(763,231)",50.00000
38,"(721,975)",null,null,null,,"(662,1125)",161.18623
41,"(777,583)",null,null,null,,"(766,611)",30.08322
42,"(779,164)",null,null,null,,"(800,151)",24.69818
44,"(841,55)",null,null,null,,"(699,1)",151.92103
48,"(889,699)",null,null,null,¤,"(901,577)",122.58874
