Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(71,235)",3,"(127,174)",82.80700,C,"(13,242)",58.42089
5,"(152,493)",7,"(206,456)",65.45991,D,"(29,432)",137.29530
12,"(526,432)",14,"(580,431)",54.00926,d,"(511,415)",22.67157
15,"(672,278)",17,"(676,312)",34.23449,p,"(625,272)",47.38143
15,"(672,278)",20,"(691,209)",71.56815,p,"(625,272)",47.38143
15,"(672,278)",21,"(735,327)",79.81228,p,"(625,272)",47.38143
17,"(676,312)",21,"(735,327)",60.87693,q,"(641,357)",57.00877
18,"(683,791)",19,"(685,799)",8.24621,b,"(458,842)",230.70761
21,"(735,327)",22,"(788,259)",86.21485,|,"(898,471)",217.49713
1,"(59,1093)",null,null,null,B,"(2,1060)",65.86350
3,"(127,174)",null,null,null,A,"(0,47)",179.60512
4,"(144,318)",null,null,null,M,"(155,304)",17.80449
6,"(205,243)",null,null,null,O,"(176,203)",49.40648
8,"(245,43)",null,null,null,T,"(243,8)",35.05710
9,"(320,491)",null,null,null,U,"(243,789)",307.78726
10,"(356,44)",null,null,null,[,"(363,5)",39.62323
11,"(475,234)",null,null,null,a,"(457,243)",20.12461
13,"(572,15)",null,null,null,h,"(530,93)",88.58894
14,"(580,431)",null,null,null,l,"(601,394)",42.54409
16,"(676,623)",null,null,null,y,"(865,547)",203.70812
19,"(685,799)",null,null,null,c,"(485,1056)",325.65165
20,"(691,209)",null,null,null,s,"(679,146)",64.13267
22,"(788,259)",null,null,null,v,"(763,220)",46.32494
23,"(866,74)",null,null,null,z,"(883,51)",28.60070
