Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(11,162)",5,"(54,115)",63.70243,F,"(9,165)",3.60555
2,"(11,162)",6,"(54,92)",82.15230,F,"(9,165)",3.60555
5,"(54,115)",6,"(54,92)",23.00000,null,null,null
5,"(54,115)",7,"(71,156)",44.38468,null,null,null
6,"(54,92)",9,"(125,58)",78.72103,E,"(7,62)",55.75841
7,"(71,156)",10,"(135,161)",64.19502,S,"(74,247)",91.04944
8,"(91,1085)",11,"(136,1085)",45.00000,H,"(23,1126)",79.40403
9,"(125,58)",14,"(185,57)",60.00833,U,"(113,14)",45.60702
9,"(125,58)",15,"(187,61)",62.07254,U,"(113,14)",45.60702
10,"(135,161)",15,"(187,61)",112.71202,V,"(155,219)",61.35145
11,"(136,1085)",16,"(189,992)",107.04205,_,"(246,1125)",117.04700
13,"(185,14)",14,"(185,57)",43.00000,W,"(161,1)",27.29469
13,"(185,14)",15,"(187,61)",47.04253,W,"(161,1)",27.29469
14,"(185,57)",15,"(187,61)",4.47214,null,null,null
16,"(189,992)",18,"(262,999)",73.33485,null,null,null
19,"(341,303)",24,"(382,301)",41.04875,null,null,null
19,"(341,303)",20,"(343,231)",72.02777,null,null,null
22,"(349,512)",25,"(409,561)",77.46612,^,"(244,521)",105.38501
25,"(409,561)",28,"(466,519)",70.80254,null,null,null
25,"(409,561)",26,"(416,629)",68.35934,null,null,null
25,"(409,561)",30,"(487,523)",86.76405,null,null,null
27,"(457,445)",29,"(466,400)",45.89118,null,null,null
27,"(457,445)",28,"(466,519)",74.54529,null,null,null
27,"(457,445)",30,"(487,523)",83.57033,null,null,null
28,"(466,519)",30,"(487,523)",21.37756,null,null,null
31,"(491,21)",32,"(522,65)",53.82379,null,null,null
33,"(565,445)",34,"(580,376)",70.61161,v,"(550,452)",16.55295
34,"(580,376)",36,"(590,373)",10.44031,null,null,null
35,"(584,938)",43,"(635,984)",68.68042,x,"(551,955)",37.12142
36,"(590,373)",37,"(605,382)",17.49286,null,null,null
36,"(590,373)",45,"(661,364)",71.56815,null,null,null
36,"(590,373)",44,"(655,316)",86.45230,null,null,null
37,"(605,382)",45,"(661,364)",58.82176,,"(623,401)",26.17250
38,"(608,505)",39,"(608,483)",22.00000,t,"(549,515)",59.84146
38,"(608,505)",42,"(633,544)",46.32494,t,"(549,515)",59.84146
38,"(608,505)",46,"(676,543)",77.89737,t,"(549,515)",59.84146
39,"(608,483)",42,"(633,544)",65.92420,,"(626,465)",25.45584
42,"(633,544)",46,"(676,543)",43.01163,,"(626,557)",14.76482
43,"(635,984)",50,"(723,985)",88.00568,null,null,null
44,"(655,316)",45,"(661,364)",48.37355,u,"(550,239)",130.20753
46,"(676,543)",48,"(700,563)",31.24100,,"(682,523)",20.88061
48,"(700,563)",51,"(762,587)",66.48308,,"(689,595)",33.83785
49,"(718,648)",51,"(762,587)",75.21303,,"(688,622)",39.69887
52,"(781,776)",54,"(855,763)",75.13322,,"(787,867)",91.19759
54,"(855,763)",56,"(884,764)",29.01724,null,null,null
54,"(855,763)",55,"(867,700)",64.13267,null,null,null
54,"(855,763)",57,"(886,701)",69.31811,null,null,null
55,"(867,700)",57,"(886,701)",19.02630,null,null,null
55,"(867,700)",56,"(884,764)",66.21933,null,null,null
56,"(884,764)",57,"(886,701)",63.03174,­,"(900,782)",24.08319
1,"(9,868)",null,null,null,A,"(1,857)",13.60147
3,"(25,675)",null,null,null,C,"(6,543)",133.36041
4,"(36,8)",null,null,null,J,"(33,7)",3.16228
12,"(180,361)",null,null,null,P,"(67,460)",150.23315
17,"(194,844)",null,null,null,X,"(177,757)",88.64536
18,"(262,999)",null,null,null,d,"(299,986)",39.21734
20,"(343,231)",null,null,null,f,"(326,225)",18.02776
21,"(349,133)",null,null,null,e,"(325,148)",28.30194
23,"(381,1000)",null,null,null,j,"(373,878)",122.26201
24,"(382,301)",null,null,null,m,"(379,268)",33.13608
26,"(416,629)",null,null,null,h,"(345,756)",145.49914
30,"(487,523)",null,null,null,q,"(491,550)",27.29469
32,"(522,65)",null,null,null,r,"(504,174)",110.47624
40,"(612,737)",null,null,null,p,"(490,803)",138.70833
41,"(614,1105)",null,null,null,y,"(555,1126)",62.62587
45,"(661,364)",null,null,null,,"(680,370)",19.92486
47,"(697,456)",null,null,null,,"(678,457)",19.02630
50,"(723,985)",null,null,null,,"(753,1048)",69.77822
53,"(836,50)",null,null,null,,"(715,1)",130.54501
57,"(886,701)",null,null,null,¬,"(900,684)",22.02272
