Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(55,827)",2,"(55,878)",51.00000,B,"(1,498)",333.40216
1,"(55,827)",5,"(114,814)",60.41523,B,"(1,498)",333.40216
2,"(55,878)",4,"(96,937)",71.84706,A,"(0,941)",83.63014
2,"(55,878)",3,"(95,971)",101.23734,A,"(0,941)",83.63014
3,"(95,971)",4,"(96,937)",34.01470,I,"(53,993)",47.41308
3,"(95,971)",6,"(114,1059)",90.02777,I,"(53,993)",47.41308
9,"(704,946)",11,"(732,928)",33.28663,V,"(448,996)",260.83711
10,"(713,729)",14,"(784,732)",71.06335,Y,"(551,700)",164.57521
11,"(732,928)",18,"(819,959)",92.35800,null,null,null
12,"(765,418)",15,"(794,321)",101.24228,\,"(623,461)",148.36779
13,"(780,269)",15,"(794,321)",53.85165,null,null,null
14,"(784,732)",16,"(798,818)",87.13208,h,"(901,630)",155.21920
14,"(784,732)",17,"(798,823)",92.07063,h,"(901,630)",155.21920
16,"(798,818)",17,"(798,823)",5.00000,null,null,null
17,"(798,823)",21,"(860,862)",73.24616,null,null,null
18,"(819,959)",20,"(860,907)",66.21933,a,"(785,1125)",169.44616
18,"(819,959)",21,"(860,862)",105.30907,a,"(785,1125)",169.44616
20,"(860,907)",21,"(860,862)",45.00000,i,"(901,972)",76.85050
4,"(96,937)",null,null,null,L,"(107,931)",12.52996
5,"(114,814)",null,null,null,M,"(145,876)",69.31811
6,"(114,1059)",null,null,null,F,"(30,1065)",84.21401
7,"(350,196)",null,null,null,E,"(3,156)",349.29787
8,"(565,255)",null,null,null,U,"(399,502)",297.59872
15,"(794,321)",null,null,null,e,"(898,302)",105.72133
19,"(857,88)",null,null,null,d,"(897,5)",92.13577
21,"(860,862)",null,null,null,c,"(880,785)",79.55501
22,"(881,182)",null,null,null,g,"(901,204)",29.73214
