Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
11,"(674,260)",15,"(705,195)",72.01389,h,"(623,268)",51.62364
11,"(674,260)",14,"(704,327)",73.40981,h,"(623,268)",51.62364
12,"(684,869)",17,"(761,887)",79.07591,\,"(474,1125)",331.11327
14,"(704,327)",16,"(743,334)",39.62323,i,"(664,353)",47.70744
16,"(743,334)",19,"(800,265)",89.49860,null,null,null
18,"(781,455)",21,"(844,475)",66.09841,null,null,null
21,"(844,475)",22,"(864,530)",58.52350,n,"(892,407)",83.23461
1,"(9,723)",null,null,null,A,"(0,745)",23.76973
2,"(127,1001)",null,null,null,C,"(2,1067)",141.35417
3,"(129,134)",null,null,null,B,"(1,230)",160.00000
4,"(164,318)",null,null,null,J,"(85,334)",80.60397
5,"(166,481)",null,null,null,G,"(51,406)",137.29530
6,"(204,813)",null,null,null,Q,"(268,772)",76.00658
7,"(367,61)",null,null,null,R,"(325,187)",132.81566
8,"(501,242)",null,null,null,],"(477,267)",34.65545
9,"(560,16)",null,null,null,b,"(541,6)",21.47091
10,"(571,438)",null,null,null,`,"(528,490)",67.47592
13,"(689,630)",null,null,null,[,"(468,729)",242.16110
15,"(705,195)",null,null,null,j,"(689,150)",47.75982
20,"(832,1072)",null,null,null,k,"(775,1095)",61.46544
22,"(864,530)",null,null,null,l,"(846,659)",130.24976
23,"(878,66)",null,null,null,p,"(897,150)",86.12201
