Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(7,916)",4,"(29,995)",82.00610,B,"(0,896)",21.18962
3,"(24,842)",5,"(37,842)",13.00000,D,"(2,874)",38.83298
9,"(368,50)",11,"(405,26)",44.10215,_,"(314,98)",72.24957
9,"(368,50)",12,"(426,58)",58.54912,_,"(314,98)",72.24957
11,"(405,26)",12,"(426,58)",38.27532,c,"(372,2)",40.80441
11,"(405,26)",13,"(466,26)",61.00000,c,"(372,2)",40.80441
12,"(426,58)",13,"(466,26)",51.22499,k,"(427,75)",17.02939
13,"(466,26)",17,"(545,16)",79.63040,null,null,null
14,"(496,1042)",18,"(555,1060)",61.68468,],"(303,1118)",207.42469
15,"(510,973)",20,"(570,987)",61.61169,i,"(422,908)",109.40293
15,"(510,973)",22,"(573,1000)",68.54196,i,"(422,908)",109.40293
18,"(555,1060)",22,"(573,1000)",62.64184,,"(556,1124)",64.00781
18,"(555,1060)",20,"(570,987)",74.52516,,"(556,1124)",64.00781
19,"(567,904)",21,"(572,861)",43.28972,null,null,null
19,"(567,904)",20,"(570,987)",83.05420,null,null,null
19,"(567,904)",22,"(573,1000)",96.18732,null,null,null
20,"(570,987)",22,"(573,1000)",13.34166,null,null,null
20,"(570,987)",27,"(657,1041)",102.39629,null,null,null
21,"(572,861)",24,"(639,802)",89.27486,l,"(428,846)",144.77914
21,"(572,861)",26,"(653,797)",103.23275,l,"(428,846)",144.77914
22,"(573,1000)",27,"(657,1041)",93.47192,null,null,null
23,"(610,493)",25,"(647,436)",67.95587,,"(569,515)",46.52956
24,"(639,802)",26,"(653,797)",14.86607,},"(543,729)",120.60265
24,"(639,802)",29,"(712,771)",79.30952,},"(543,729)",120.60265
26,"(653,797)",29,"(712,771)",64.47480,null,null,null
28,"(700,252)",30,"(730,281)",41.72529,,"(677,254)",23.08679
29,"(712,771)",31,"(747,769)",35.05710,null,null,null
29,"(712,771)",33,"(767,809)",66.85058,null,null,null
30,"(730,281)",34,"(779,265)",51.54610,null,null,null
31,"(747,769)",33,"(767,809)",44.72136,,"(756,723)",46.87217
32,"(766,505)",42,"(857,505)",91.00000,,"(796,591)",91.08238
33,"(767,809)",37,"(831,808)",64.00781,null,null,null
33,"(767,809)",40,"(850,786)",86.12781,null,null,null
34,"(779,265)",39,"(850,248)",73.00685,null,null,null
34,"(779,265)",36,"(815,188)",85.00000,null,null,null
35,"(805,1005)",41,"(851,1075)",83.76157,null,null,null
36,"(815,188)",38,"(850,189)",35.01428,,"(746,186)",69.02898
36,"(815,188)",39,"(850,248)",69.46222,,"(746,186)",69.02898
37,"(831,808)",40,"(850,786)",29.06888,null,null,null
37,"(831,808)",43,"(857,889)",85.07056,null,null,null
38,"(850,189)",39,"(850,248)",59.00000,,"(841,7)",182.22239
2,"(10,309)",null,null,null,A,"(0,356)",48.05206
4,"(29,995)",null,null,null,E,"(3,1124)",131.59407
5,"(37,842)",null,null,null,K,"(55,828)",22.80351
6,"(105,17)",null,null,null,I,"(23,1)",83.54639
7,"(105,904)",null,null,null,O,"(102,903)",3.16228
8,"(200,96)",null,null,null,[,"(204,72)",24.33105
10,"(386,81)",null,null,null,a,"(349,121)",54.48853
16,"(512,376)",null,null,null,h,"(418,397)",96.31718
17,"(545,16)",null,null,null,{,"(542,106)",90.04999
27,"(657,1041)",null,null,null,,"(638,1126)",87.09765
39,"(850,248)",null,null,null,,"(875,254)",25.70992
40,"(850,786)",null,null,null,,"(832,751)",39.35734
41,"(851,1075)",null,null,null,,"(845,1104)",29.61419
42,"(857,505)",null,null,null,,"(895,553)",61.22091
43,"(857,889)",null,null,null, ,"(901,857)",54.40588
