Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
6,"(498,662)",8,"(509,595)",67.89698,S,"(394,631)",108.52189
1,"(20,396)",null,null,null,B,"(4,414)",24.08319
2,"(49,113)",null,null,null,A,"(1,174)",77.62087
3,"(65,984)",null,null,null,E,"(86,1062)",80.77747
4,"(133,173)",null,null,null,I,"(113,150)",30.47950
5,"(467,133)",null,null,null,Z,"(471,190)",57.14018
7,"(500,364)",null,null,null,Q,"(276,360)",224.03571
8,"(509,595)",null,null,null,U,"(414,496)",137.20787
9,"(709,405)",null,null,null,e,"(631,413)",78.40918
10,"(720,511)",null,null,null,h,"(701,517)",19.92486
11,"(731,63)",null,null,null,g,"(650,43)",83.43261
12,"(787,1048)",null,null,null,`,"(552,1059)",235.25731
