Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(6,1094)",2,"(9,1049)",45.09989,D,"(2,1101)",8.06226
3,"(23,709)",8,"(77,727)",56.92100,C,"(2,674)",40.81666
3,"(23,709)",4,"(41,781)",74.21590,C,"(2,674)",40.81666
4,"(41,781)",8,"(77,727)",64.89992,K,"(59,818)",41.14608
5,"(60,203)",6,"(69,147)",56.71860,E,"(12,252)",68.59300
9,"(149,800)",10,"(156,804)",8.06226,L,"(122,819)",33.01515
12,"(285,875)",13,"(289,877)",4.47214,P,"(226,924)",76.69420
13,"(289,877)",16,"(314,877)",25.00000,null,null,null
14,"(295,1093)",15,"(297,1036)",57.03508,Q,"(256,1126)",51.08816
16,"(314,877)",17,"(353,908)",49.81967,null,null,null
17,"(353,908)",18,"(411,989)",99.62429,null,null,null
18,"(411,989)",19,"(447,992)",36.12478,null,null,null
19,"(447,992)",21,"(474,909)",87.28115,null,null,null
19,"(447,992)",20,"(459,1075)",83.86298,null,null,null
22,"(515,776)",23,"(589,747)",79.47956,null,null,null
24,"(748,461)",32,"(811,533)",95.67131,T,"(534,522)",222.52416
25,"(763,1056)",28,"(777,1036)",24.41311,X,"(699,1096)",75.47185
26,"(765,947)",27,"(765,975)",28.00000,_,"(746,938)",21.02380
26,"(765,947)",31,"(795,933)",33.10589,_,"(746,938)",21.02380
26,"(765,947)",29,"(780,988)",43.65776,_,"(746,938)",21.02380
26,"(765,947)",34,"(834,952)",69.18092,_,"(746,938)",21.02380
26,"(765,947)",28,"(777,1036)",89.80535,_,"(746,938)",21.02380
26,"(765,947)",33,"(832,986)",77.52419,_,"(746,938)",21.02380
27,"(765,975)",29,"(780,988)",19.84943,`,"(761,979)",5.65685
27,"(765,975)",28,"(777,1036)",62.16912,`,"(761,979)",5.65685
27,"(765,975)",33,"(832,986)",67.89698,`,"(761,979)",5.65685
27,"(765,975)",35,"(840,993)",77.12976,`,"(761,979)",5.65685
27,"(765,975)",34,"(834,952)",72.73239,`,"(761,979)",5.65685
28,"(777,1036)",29,"(780,988)",48.09366,b,"(781,1038)",4.47214
28,"(777,1036)",33,"(832,986)",74.33034,b,"(781,1038)",4.47214
29,"(780,988)",33,"(832,986)",52.03845,null,null,null
29,"(780,988)",35,"(840,993)",60.20797,null,null,null
29,"(780,988)",34,"(834,952)",64.89992,null,null,null
30,"(791,623)",36,"(876,643)",87.32125,null,null,null
30,"(791,623)",32,"(811,533)",92.19544,null,null,null
31,"(795,933)",34,"(834,952)",43.38202,d,"(794,930)",3.16228
31,"(795,933)",33,"(832,986)",64.63745,d,"(794,930)",3.16228
31,"(795,933)",35,"(840,993)",75.00000,d,"(794,930)",3.16228
33,"(832,986)",35,"(840,993)",10.63015,null,null,null
33,"(832,986)",34,"(834,952)",34.05877,null,null,null
34,"(834,952)",35,"(840,993)",41.43670,g,"(863,932)",35.22783
2,"(9,1049)",null,null,null,B,"(1,1026)",24.35159
6,"(69,147)",null,null,null,G,"(27,25)",129.02713
7,"(77,360)",null,null,null,A,"(0,482)",144.26711
10,"(156,804)",null,null,null,M,"(141,848)",46.48656
11,"(175,575)",null,null,null,N,"(167,597)",23.40940
20,"(459,1075)",null,null,null,U,"(535,1124)",90.42677
23,"(589,747)",null,null,null,W,"(646,764)",59.48109
32,"(811,533)",null,null,null,f,"(836,531)",25.07987
35,"(840,993)",null,null,null,e,"(833,1008)",16.55295
36,"(876,643)",null,null,null,h,"(885,684)",41.97618
