Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(8,1103)",2,"(9,1052)",51.00980,E,"(3,1109)",7.81025
3,"(32,703)",8,"(115,752)",96.38465,F,"(4,628)",80.05623
4,"(51,420)",7,"(84,369)",60.74537,B,"(1,486)",82.80097
11,"(277,1013)",14,"(308,1021)",32.01562,N,"(237,1055)",58.00000
11,"(277,1013)",17,"(337,995)",62.64184,N,"(237,1055)",58.00000
11,"(277,1013)",18,"(368,1008)",91.13726,N,"(237,1055)",58.00000
12,"(296,875)",15,"(313,875)",17.00000,null,null,null
13,"(298,1096)",14,"(308,1021)",75.66373,null,null,null
14,"(308,1021)",17,"(337,995)",38.94868,null,null,null
14,"(308,1021)",18,"(368,1008)",61.39218,null,null,null
15,"(313,875)",16,"(324,884)",14.21267,null,null,null
17,"(337,995)",18,"(368,1008)",33.61547,null,null,null
18,"(368,1008)",19,"(405,1084)",84.52810,null,null,null
18,"(368,1008)",20,"(461,990)",94.72592,null,null,null
19,"(405,1084)",22,"(478,1082)",73.02739,null,null,null
20,"(461,990)",21,"(476,901)",90.25519,null,null,null
20,"(461,990)",22,"(478,1082)",93.55747,null,null,null
28,"(761,466)",32,"(821,516)",78.10250,R,"(543,527)",226.37359
29,"(768,999)",31,"(777,991)",12.04159,W,"(696,1090)",116.03879
30,"(771,948)",31,"(777,991)",43.41659,T,"(665,940)",106.30146
30,"(771,948)",33,"(839,943)",68.18358,T,"(665,940)",106.30146
31,"(777,991)",34,"(847,989)",70.02857,null,null,null
32,"(821,516)",35,"(871,514)",50.03998,`,"(820,519)",3.16228
33,"(839,943)",34,"(847,989)",46.69047,a,"(824,900)",45.54119
2,"(9,1052)",null,null,null,A,"(0,966)",86.46965
5,"(62,101)",null,null,null,H,"(36,34)",71.86793
9,"(168,574)",null,null,null,L,"(155,537)",39.21734
22,"(478,1082)",null,null,null,Q,"(532,1122)",67.20119
25,"(654,36)",null,null,null,\,"(737,3)",89.31965
26,"(733,653)",null,null,null,Z,"(731,710)",57.03508
27,"(737,261)",null,null,null,S,"(651,269)",86.37129
34,"(847,989)",null,null,null,d,"(892,983)",45.39824
35,"(871,514)",null,null,null,b,"(881,422)",92.54188
36,"(875,648)",null,null,null,e,"(894,683)",39.82462
