Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(64,488)",4,"(118,499)",55.10898,null,null,null
3,"(114,386)",8,"(183,402)",70.83078,null,null,null
4,"(118,499)",7,"(158,586)",95.75490,null,null,null
5,"(152,72)",6,"(152,90)",18.00000,I,"(41,2)",131.22881
7,"(158,586)",9,"(199,593)",41.59327,null,null,null
8,"(183,402)",12,"(280,314)",130.96946,null,null,null
10,"(211,216)",11,"(225,218)",14.14214,null,null,null
11,"(225,218)",12,"(280,314)",110.63905,null,null,null
12,"(280,314)",19,"(378,320)",98.18350,null,null,null
13,"(296,1048)",20,"(377,1049)",81.00617,A,"(1,1028)",295.67719
13,"(296,1048)",14,"(316,967)",83.43261,A,"(1,1028)",295.67719
14,"(316,967)",16,"(324,907)",60.53098,null,null,null
14,"(316,967)",20,"(377,1049)",102.20078,null,null,null
14,"(316,967)",21,"(384,1049)",106.52699,null,null,null
15,"(324,844)",16,"(324,907)",63.00000,O,"(227,874)",101.53325
15,"(324,844)",18,"(367,767)",88.19297,O,"(227,874)",101.53325
18,"(367,767)",24,"(462,730)",101.95097,T,"(357,724)",44.14748
20,"(377,1049)",21,"(384,1049)",7.00000,null,null,null
21,"(384,1049)",23,"(401,1072)",28.60070,V,"(416,1015)",46.69047
25,"(489,266)",28,"(511,263)",22.20360,Y,"(454,214)",62.68174
26,"(493,587)",27,"(499,604)",18.02776,null,null,null
29,"(628,1039)",30,"(635,976)",63.38770,_,"(648,1031)",21.54066
30,"(635,976)",35,"(704,966)",69.72087,[,"(622,908)",69.23150
31,"(650,596)",33,"(663,562)",36.40055,`,"(688,651)",66.85058
32,"(658,195)",37,"(722,189)",64.28063,null,null,null
34,"(686,867)",36,"(719,903)",48.83646,],"(633,809)",78.56844
35,"(704,966)",36,"(719,903)",64.76110,f,"(765,966)",61.00000
36,"(719,903)",39,"(785,866)",75.66373,null,null,null
36,"(719,903)",40,"(786,857)",81.27115,null,null,null
39,"(785,866)",40,"(786,857)",9.05539,k,"(821,906)",53.81450
41,"(838,1093)",44,"(889,1100)",51.47815,null,null,null
41,"(838,1093)",42,"(848,1027)",66.75328,null,null,null
42,"(848,1027)",43,"(886,1024)",38.11824,j,"(804,990)",57.48913
1,"(6,632)",null,null,null,B,"(2,680)",48.16638
6,"(152,90)",null,null,null,K,"(89,162)",95.67131
16,"(324,907)",null,null,null,W,"(417,930)",95.80188
17,"(336,138)",null,null,null,R,"(337,134)",4.12311
23,"(401,1072)",null,null,null,U,"(408,1121)",49.49747
24,"(462,730)",null,null,null,Z,"(468,796)",66.27217
33,"(663,562)",null,null,null,p,"(895,625)",240.40175
37,"(722,189)",null,null,null,s,"(899,235)",182.87974
38,"(748,44)",null,null,null,d,"(742,43)",6.08276
40,"(786,857)",null,null,null,e,"(763,804)",57.77543
43,"(886,1024)",null,null,null,v,"(901,999)",29.15476
44,"(889,1100)",null,null,null,q,"(896,1122)",23.08679
45,"(892,919)",null,null,null,m,"(854,903)",41.23106
