Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(139,875)",4,"(174,875)",35.00000,null,null,null
4,"(174,875)",5,"(193,935)",62.93648,null,null,null
5,"(193,935)",7,"(212,977)",46.09772,null,null,null
5,"(193,935)",6,"(210,1016)",82.76473,null,null,null
6,"(210,1016)",7,"(212,977)",39.05125,C,"(148,1126)",126.26955
9,"(539,1054)",11,"(551,1027)",29.54657,G,"(427,1013)",119.26860
10,"(547,901)",12,"(573,873)",38.20995,H,"(439,939)",114.49017
10,"(547,901)",13,"(574,860)",49.09175,H,"(439,939)",114.49017
12,"(573,873)",13,"(574,860)",13.03840,M,"(636,951)",100.26465
15,"(810,703)",17,"(853,765)",75.45197,J,"(588,478)",316.08385
1,"(35,126)",null,null,null,A,"(0,200)",81.85964
7,"(212,977)",null,null,null,F,"(291,976)",79.00633
8,"(330,254)",null,null,null,E,"(266,307)",83.09633
11,"(551,1027)",null,null,null,L,"(610,1007)",62.29767
13,"(574,860)",null,null,null,I,"(491,749)",138.60014
14,"(671,1092)",null,null,null,N,"(659,1048)",45.60702
16,"(854,77)",null,null,null,K,"(607,82)",247.05060
17,"(853,765)",null,null,null,W,"(824,806)",50.21952
