Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
7,"(485,114)",8,"(555,77)",79.17702,[,"(363,7)",162.27446
10,"(799,454)",11,"(828,522)",73.92564,r,"(709,506)",103.94229
10,"(799,454)",12,"(853,367)",102.39629,r,"(709,506)",103.94229
1,"(87,553)",null,null,null,A,"(0,388)",186.53150
2,"(214,195)",null,null,null,F,"(109,137)",119.95416
3,"(327,561)",null,null,null,Q,"(236,555)",91.19759
4,"(340,1036)",null,null,null,C,"(2,1066)",339.32875
5,"(343,295)",null,null,null,P,"(222,387)",152.00329
6,"(466,227)",null,null,null,^,"(429,241)",39.56008
8,"(555,77)",null,null,null,e,"(519,0)",85.00000
9,"(769,646)",null,null,null,j,"(570,531)",229.83907
11,"(828,522)",null,null,null,|,"(889,517)",61.20457
12,"(853,367)",null,null,null,p,"(688,312)",173.92527
13,"(883,950)",null,null,null,q,"(699,856)",206.62042
