Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(51,424)",7,"(94,372)",67.47592,K,"(93,465)",58.69412
2,"(65,42)",3,"(67,116)",74.02702,D,"(3,4)",72.71864
4,"(68,636)",5,"(68,655)",19.00000,null,null,null
5,"(68,655)",9,"(102,716)",69.83552,null,null,null
6,"(94,295)",8,"(99,285)",11.18034,I,"(50,268)",51.62364
6,"(94,295)",7,"(94,372)",77.00000,I,"(50,268)",51.62364
7,"(94,372)",10,"(122,384)",30.46309,null,null,null
7,"(94,372)",13,"(188,424)",107.42439,null,null,null
9,"(102,716)",12,"(187,716)",85.00000,A,"(0,745)",106.04244
10,"(122,384)",13,"(188,424)",77.17513,null,null,null
11,"(186,591)",14,"(201,665)",75.50497,Q,"(313,553)",132.56319
12,"(187,716)",14,"(201,665)",52.88667,null,null,null
12,"(187,716)",15,"(213,803)",90.80198,null,null,null
15,"(213,803)",17,"(306,874)",117.00427,G,"(33,964)",241.49741
16,"(294,1088)",18,"(343,989)",110.46266,C,"(1,1038)",297.23560
18,"(343,989)",19,"(418,1046)",94.20191,null,null,null
18,"(343,989)",20,"(418,1071)",111.12605,null,null,null
19,"(418,1046)",20,"(418,1071)",25.00000,U,"(489,981)",96.26006
20,"(418,1071)",22,"(449,1082)",32.89377,null,null,null
21,"(430,107)",24,"(465,133)",43.60046,null,null,null
21,"(430,107)",26,"(492,34)",95.77578,null,null,null
24,"(465,133)",25,"(473,210)",77.41447,null,null,null
26,"(492,34)",27,"(577,104)",110.11358,T,"(489,12)",22.20360
27,"(577,104)",28,"(656,95)",79.51101,null,null,null
28,"(656,95)",30,"(716,184)",107.33592,\,"(745,2)",128.72451
29,"(706,980)",31,"(746,948)",51.22499,X,"(673,1009)",43.93177
31,"(746,948)",32,"(759,1015)",68.24954,_,"(779,868)",86.53901
33,"(799,634)",35,"(812,629)",13.92839,^,"(774,680)",52.35456
34,"(812,450)",38,"(864,425)",57.69749,null,null,null
34,"(812,450)",39,"(864,522)",88.81441,null,null,null
34,"(812,450)",40,"(864,526)",92.08692,null,null,null
35,"(812,629)",41,"(883,634)",71.17584,null,null,null
36,"(847,926)",37,"(848,993)",67.00746,`,"(797,851)",90.13878
38,"(864,425)",39,"(864,522)",97.00000,k,"(902,377)",61.22091
39,"(864,522)",40,"(864,526)",4.00000,null,null,null
3,"(67,116)",null,null,null,E,"(11,128)",57.27128
8,"(99,285)",null,null,null,M,"(125,295)",27.85678
14,"(201,665)",null,null,null,O,"(245,684)",47.92703
22,"(449,1082)",null,null,null,V,"(490,1043)",56.58622
23,"(456,748)",null,null,null,S,"(443,860)",112.75194
25,"(473,210)",null,null,null,R,"(340,321)",173.23395
30,"(716,184)",null,null,null,g,"(899,67)",217.20497
32,"(759,1015)",null,null,null,Y,"(678,1090)",110.39022
37,"(848,993)",null,null,null,c,"(845,995)",3.60555
40,"(864,526)",null,null,null,i,"(901,565)",53.75872
41,"(883,634)",null,null,null,e,"(890,680)",46.52956
42,"(893,1076)",null,null,null,f,"(898,1069)",8.60233
