Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(10,253)",2,"(11,209)",44.01136,A,"(0,265)",15.62050
3,"(47,378)",4,"(79,383)",32.38827,E,"(10,400)",43.04649
6,"(111,861)",9,"(159,921)",76.83749,B,"(0,787)",133.40540
7,"(119,1046)",8,"(120,1082)",36.01389,D,"(1,970)",140.35669
7,"(119,1046)",11,"(167,1021)",54.12024,D,"(1,970)",140.35669
8,"(120,1082)",11,"(167,1021)",77.00649,M,"(61,1126)",73.60027
9,"(159,921)",15,"(204,917)",45.17743,null,null,null
9,"(159,921)",11,"(167,1021)",100.31949,null,null,null
10,"(165,551)",13,"(196,511)",50.60632,N,"(92,528)",76.53757
10,"(165,551)",14,"(201,469)",89.55445,N,"(92,528)",76.53757
10,"(165,551)",18,"(243,510)",88.11924,N,"(92,528)",76.53757
12,"(185,459)",14,"(201,469)",18.86796,X,"(177,462)",8.54400
13,"(196,511)",14,"(201,469)",42.29657,null,null,null
13,"(196,511)",18,"(243,510)",47.01064,null,null,null
14,"(201,469)",18,"(243,510)",58.69412,e,"(224,470)",23.02173
16,"(230,815)",17,"(241,756)",60.01666,a,"(205,832)",30.23243
16,"(230,815)",20,"(297,820)",67.18631,a,"(205,832)",30.23243
16,"(230,815)",22,"(315,799)",86.49277,a,"(205,832)",30.23243
17,"(241,756)",19,"(242,705)",51.00980,j,"(246,757)",5.09902
20,"(297,820)",22,"(315,799)",27.65863,w,"(305,832)",14.42221
24,"(395,1030)",31,"(440,1056)",51.97115,,"(365,1051)",36.61967
24,"(395,1030)",27,"(412,973)",59.48109,,"(365,1051)",36.61967
25,"(408,108)",29,"(433,146)",45.48626,,"(335,144)",81.39410
26,"(412,201)",30,"(434,195)",22.80351,p,"(275,187)",137.71347
28,"(413,879)",32,"(447,884)",34.36568,,"(340,886)",73.33485
29,"(433,146)",30,"(434,195)",49.01020,,"(456,133)",26.41969
32,"(447,884)",33,"(469,817)",70.51950,,"(449,908)",24.08319
33,"(469,817)",34,"(485,803)",21.26029,,"(407,741)",98.08160
34,"(485,803)",36,"(542,827)",61.84658,,"(481,772)",31.25700
35,"(523,1030)",37,"(566,1096)",78.77182,,"(492,1038)",32.01562
38,"(588,113)",41,"(628,139)",47.70744,¡,"(544,190)",88.68484
39,"(601,718)",40,"(616,716)",15.13275,,"(502,697)",101.20277
40,"(616,716)",42,"(676,731)",61.84658,§,"(616,696)",20.00000
42,"(676,731)",44,"(705,711)",35.22783,null,null,null
43,"(687,24)",45,"(706,96)",74.46476,¬,"(659,41)",32.75668
44,"(705,711)",46,"(746,728)",44.38468,±,"(711,686)",25.70992
47,"(753,1060)",48,"(753,1043)",17.00000,·,"(782,1091)",42.44997
49,"(758,415)",50,"(773,369)",48.38388,²,"(718,417)",40.04997
50,"(773,369)",52,"(846,346)",76.53757,¯,"(702,364)",71.17584
52,"(846,346)",53,"(854,309)",37.85499,null,null,null
52,"(846,346)",54,"(873,436)",93.96276,null,null,null
2,"(11,209)",null,null,null,F,"(12,175)",34.01470
4,"(79,383)",null,null,null,Q,"(98,427)",47.92703
5,"(99,695)",null,null,null,G,"(24,757)",97.30879
11,"(167,1021)",null,null,null,^,"(190,1022)",23.02173
15,"(204,917)",null,null,null,l,"(251,962)",65.06919
18,"(243,510)",null,null,null,i,"(245,515)",5.38516
19,"(242,705)",null,null,null,c,"(208,670)",48.79549
21,"(303,15)",null,null,null,Z,"(182,2)",121.69634
22,"(315,799)",null,null,null,x,"(309,761)",38.47077
23,"(317,578)",null,null,null,u,"(296,593)",25.80698
27,"(412,973)",null,null,null,,"(451,947)",46.87217
30,"(434,195)",null,null,null, ,"(529,196)",95.00526
31,"(440,1056)",null,null,null,,"(423,1108)",54.70832
37,"(566,1096)",null,null,null,¢,"(547,1125)",34.66987
41,"(628,139)",null,null,null,£,"(570,207)",89.37561
45,"(706,96)",null,null,null,°,"(707,104)",8.06226
46,"(746,728)",null,null,null,´,"(747,751)",23.02173
48,"(753,1043)",null,null,null,®,"(699,952)",105.81588
51,"(826,739)",null,null,null,»,"(815,729)",14.86607
53,"(854,309)",null,null,null,Ã,"(900,254)",71.70077
54,"(873,436)",null,null,null,Å,"(902,531)",99.32774
55,"(885,180)",null,null,null,À,"(895,154)",27.85678
56,"(895,756)",null,null,null,¿,"(893,757)",2.23607
