Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
7,"(482,116)",8,"(558,73)",87.32125,U,"(365,9)",158.54968
8,"(558,73)",10,"(652,96)",96.77293,b,"(529,2)",76.69420
11,"(656,784)",12,"(703,691)",104.20173,],"(470,838)",193.68015
12,"(703,691)",14,"(775,690)",72.00694,q,"(706,646)",45.09989
15,"(794,455)",16,"(826,507)",61.05735,s,"(715,507)",94.57801
15,"(794,455)",17,"(857,379)",98.71677,s,"(715,507)",94.57801
1,"(102,547)",null,null,null,A,"(0,384)",192.28364
2,"(223,197)",null,null,null,F,"(108,136)",130.17680
3,"(329,554)",null,null,null,N,"(237,544)",92.54188
4,"(343,1035)",null,null,null,C,"(2,1066)",342.40619
5,"(346,293)",null,null,null,K,"(203,397)",176.81912
6,"(467,223)",null,null,null,Y,"(405,251)",68.02941
9,"(568,309)",null,null,null,^,"(499,422)",132.40091
10,"(652,96)",null,null,null,m,"(650,214)",118.01695
13,"(738,25)",null,null,null,r,"(711,8)",31.90611
14,"(775,690)",null,null,null,z,"(857,814)",148.66069
16,"(826,507)",null,null,null,,"(901,557)",90.13878
17,"(857,379)",null,null,null,x,"(847,325)",54.91812
