Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(57,206)",3,"(68,146)",61.00000,E,"(2,273)",86.68333
5,"(136,820)",6,"(151,806)",20.51828,K,"(142,857)",37.48333
8,"(258,897)",10,"(269,867)",31.95309,Q,"(219,929)",50.44799
8,"(258,897)",13,"(326,864)",75.58439,Q,"(219,929)",50.44799
9,"(258,1004)",12,"(293,1058)",64.35060,null,null,null
10,"(269,867)",13,"(326,864)",57.07889,null,null,null
11,"(292,1092)",12,"(293,1058)",34.01470,R,"(257,1125)",48.10405
16,"(517,784)",17,"(592,751)",81.93900,null,null,null
18,"(700,680)",23,"(793,620)",110.67520,V,"(523,521)",237.92856
19,"(763,1055)",21,"(778,1037)",23.43075,[,"(700,1096)",75.16648
20,"(763,947)",22,"(783,987)",44.72136,a,"(759,945)",4.47214
21,"(778,1037)",24,"(813,1042)",35.35534,null,null,null
21,"(778,1037)",22,"(783,987)",50.24938,null,null,null
21,"(778,1037)",28,"(833,1079)",69.20260,null,null,null
21,"(778,1037)",26,"(828,983)",73.59348,null,null,null
22,"(783,987)",26,"(828,983)",45.17743,null,null,null
22,"(783,987)",29,"(835,998)",53.15073,null,null,null
22,"(783,987)",27,"(831,954)",58.24946,null,null,null
22,"(783,987)",24,"(813,1042)",62.64982,null,null,null
23,"(793,620)",30,"(870,647)",81.59657,X,"(607,277)",390.18585
24,"(813,1042)",28,"(833,1079)",42.05948,h,"(820,1029)",14.76482
25,"(825,1095)",28,"(833,1079)",17.88854,d,"(785,1089)",40.44750
26,"(828,983)",29,"(835,998)",16.55295,null,null,null
26,"(828,983)",27,"(831,954)",29.15476,null,null,null
27,"(831,954)",29,"(835,998)",44.18144,f,"(800,932)",38.01316
1,"(37,732)",null,null,null,F,"(3,694)",50.99020
3,"(68,146)",null,null,null,H,"(24,22)",131.57507
4,"(70,356)",null,null,null,A,"(1,477)",139.29106
7,"(204,1123)",null,null,null,B,"(1,1020)",227.63567
12,"(293,1058)",null,null,null,S,"(321,1044)",31.30495
15,"(464,1073)",null,null,null,U,"(394,1125)",87.20092
17,"(592,751)",null,null,null,Y,"(662,753)",70.02857
28,"(833,1079)",null,null,null,o,"(887,1065)",55.78530
30,"(870,647)",null,null,null,l,"(873,679)",32.14032
