Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(29,122)",5,"(129,118)",100.07997,A,"(1,87)",44.82187
3,"(53,1100)",4,"(56,1062)",38.11824,F,"(19,1125)",42.20190
10,"(574,209)",11,"(582,250)",41.77320,null,null,null
14,"(747,932)",22,"(821,969)",82.73452,W,"(512,915)",235.61409
14,"(747,932)",19,"(795,856)",89.88882,W,"(512,915)",235.61409
18,"(794,259)",21,"(818,318)",63.69458,_,"(814,226)",38.58756
19,"(795,856)",20,"(796,802)",54.00926,null,null,null
19,"(795,856)",23,"(858,870)",64.53681,null,null,null
22,"(821,969)",24,"(859,916)",65.21503,`,"(827,1036)",67.26812
23,"(858,870)",24,"(859,916)",46.01087,null,null,null
2,"(53,829)",null,null,null,B,"(1,774)",75.69016
4,"(56,1062)",null,null,null,G,"(28,1054)",29.12044
5,"(129,118)",null,null,null,I,"(118,78)",41.48494
6,"(160,1102)",null,null,null,J,"(128,1126)",40.00000
7,"(218,732)",null,null,null,C,"(2,505)",313.34486
8,"(348,193)",null,null,null,R,"(308,169)",46.64762
9,"(555,677)",null,null,null,T,"(418,497)",226.20566
11,"(582,250)",null,null,null,Z,"(564,297)",50.32892
12,"(669,460)",null,null,null,V,"(499,467)",170.14406
13,"(671,698)",null,null,null,[,"(653,727)",34.13210
15,"(760,1095)",null,null,null,^,"(790,1127)",43.86342
16,"(778,419)",null,null,null,f,"(901,421)",123.01626
17,"(780,700)",null,null,null,a,"(829,664)",60.80296
21,"(818,318)",null,null,null,e,"(901,290)",87.59566
24,"(859,916)",null,null,null,g,"(901,970)",68.41053
25,"(867,92)",null,null,null,d,"(894,8)",88.23265
