Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(40,16)",4,"(85,40)",51.00000,O,"(52,4)",16.97056
3,"(51,1091)",5,"(135,1092)",84.00595,D,"(1,915)",182.96448
5,"(135,1092)",6,"(189,999)",107.54069,],"(230,1126)",100.90094
7,"(218,33)",8,"(227,46)",15.81139,\,"(220,25)",8.24621
9,"(274,530)",13,"(327,505)",58.60034,B,"(0,520)",274.18242
10,"(288,198)",15,"(344,139)",81.34494,^,"(239,193)",49.25444
10,"(288,198)",12,"(317,286)",92.65528,^,"(239,193)",49.25444
13,"(327,505)",19,"(401,538)",81.02469,null,null,null
14,"(344,71)",15,"(344,139)",68.00000,x,"(537,4)",204.29880
16,"(350,825)",18,"(396,762)",78.00641,T,"(113,757)",246.56237
17,"(375,679)",20,"(402,736)",63.07139,h,"(370,681)",5.38516
18,"(396,762)",20,"(402,736)",26.68333,n,"(429,785)",40.22437
19,"(401,538)",21,"(448,519)",50.69517,null,null,null
21,"(448,519)",25,"(522,530)",74.81310,p,"(439,459)",60.67125
23,"(505,279)",28,"(529,245)",41.61730,l,"(425,323)",91.30170
24,"(515,590)",25,"(522,530)",60.40695,r,"(494,595)",21.58703
25,"(522,530)",30,"(571,498)",58.52350,null,null,null
26,"(525,420)",30,"(571,498)",90.55385,m,"(429,394)",99.45853
27,"(529,226)",28,"(529,245)",19.00000,s,"(508,149)",79.81228
30,"(571,498)",35,"(650,463)",86.40602,null,null,null
30,"(571,498)",33,"(630,583)",103.46980,null,null,null
31,"(593,673)",32,"(618,664)",26.57066,null,null,null
32,"(618,664)",38,"(682,675)",64.93843,null,null,null
32,"(618,664)",33,"(630,583)",81.88406,null,null,null
33,"(630,583)",40,"(689,584)",59.00847,null,null,null
35,"(650,463)",37,"(670,467)",20.39608,null,null,null
35,"(650,463)",36,"(654,391)",72.11103,null,null,null
35,"(650,463)",43,"(707,525)",84.21995,null,null,null
36,"(654,391)",37,"(670,467)",77.66595,,"(722,372)",70.60453
37,"(670,467)",43,"(707,525)",68.79680,~,"(705,451)",38.48376
38,"(682,675)",44,"(723,631)",60.14150,,"(712,734)",66.18912
38,"(682,675)",45,"(762,621)",96.51943,,"(712,734)",66.18912
39,"(687,162)",41,"(694,145)",18.38478,null,null,null
40,"(689,584)",44,"(723,631)",58.00862,null,null,null
40,"(689,584)",43,"(707,525)",61.68468,null,null,null
43,"(707,525)",46,"(769,534)",62.64982,null,null,null
44,"(723,631)",45,"(762,621)",40.26164,null,null,null
45,"(762,621)",47,"(794,626)",32.38827,null,null,null
45,"(762,621)",46,"(769,534)",87.28115,null,null,null
47,"(794,626)",52,"(872,621)",78.16009,,"(776,661)",39.35734
50,"(845,63)",51,"(861,62)",16.03122,,"(811,48)",37.16181
1,"(27,97)",null,null,null,A,"(0,335)",239.52662
4,"(85,40)",null,null,null,S,"(86,42)",2.23607
6,"(189,999)",null,null,null,N,"(47,893)",177.20045
8,"(227,46)",null,null,null,Z,"(177,103)",75.82216
11,"(298,388)",null,null,null,W,"(141,362)",159.13830
12,"(317,286)",null,null,null,g,"(358,262)",47.50789
15,"(344,139)",null,null,null,j,"(387,174)",55.44367
20,"(402,736)",null,null,null,k,"(421,726)",21.47091
22,"(480,790)",null,null,null,q,"(442,786)",38.20995
29,"(563,868)",null,null,null,z,"(577,929)",62.58594
34,"(634,1088)",null,null,null,y,"(563,1126)",80.52950
41,"(694,145)",null,null,null,},"(705,56)",89.67720
42,"(699,274)",null,null,null,|,"(676,279)",23.53720
46,"(769,534)",null,null,null,,"(794,523)",27.31300
48,"(794,815)",null,null,null,,"(745,766)",69.29646
49,"(830,175)",null,null,null,,"(797,248)",80.11242
51,"(861,62)",null,null,null,,"(902,6)",69.40461
52,"(872,621)",null,null,null,,"(877,541)",80.15610
