Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(37,62)",3,"(47,61)",10.04988,L,"(28,102)",41.00000
4,"(61,1088)",6,"(143,1085)",82.05486,E,"(1,1000)",106.50822
6,"(143,1085)",8,"(197,1001)",99.85990,[,"(234,1126)",99.80982
9,"(266,39)",16,"(347,74)",88.23831,`,"(276,10)",30.67572
10,"(274,529)",12,"(330,504)",61.32699,D,"(1,536)",273.08973
11,"(311,384)",13,"(333,453)",72.42237,U,"(109,395)",202.29928
12,"(330,504)",13,"(333,453)",51.08816,null,null,null
12,"(330,504)",19,"(405,546)",85.95929,null,null,null
14,"(340,238)",17,"(347,142)",96.25487,d,"(417,312)",106.79419
16,"(347,74)",17,"(347,142)",68.00000,null,null,null
19,"(405,546)",22,"(456,517)",58.66856,null,null,null
19,"(405,546)",20,"(412,623)",77.31753,null,null,null
21,"(451,457)",22,"(456,517)",60.20797,e,"(425,393)",69.07966
22,"(456,517)",23,"(520,527)",64.77654,null,null,null
23,"(520,527)",27,"(590,505)",73.37575,m,"(527,594)",67.36468
23,"(520,527)",28,"(590,482)",83.21658,m,"(527,594)",67.36468
27,"(590,505)",28,"(590,482)",23.00000,null,null,null
27,"(590,505)",31,"(610,563)",61.35145,null,null,null
27,"(590,505)",35,"(660,462)",82.15230,null,null,null
28,"(590,482)",35,"(660,462)",72.80110,p,"(548,413)",80.77747
28,"(590,482)",31,"(610,563)",83.43261,p,"(548,413)",80.77747
29,"(602,638)",31,"(610,563)",75.42546,null,null,null
29,"(602,638)",30,"(607,713)",75.16648,null,null,null
29,"(602,638)",37,"(689,679)",96.17692,null,null,null
32,"(624,1096)",34,"(652,1001)",99.04040,r,"(560,1126)",70.68239
33,"(628,377)",36,"(667,382)",39.31921,s,"(624,384)",8.06226
35,"(660,462)",36,"(667,382)",80.30567,y,"(700,453)",41.00000
37,"(689,679)",42,"(729,638)",57.28001,null,null,null
38,"(691,167)",40,"(707,143)",28.84441,z,"(707,239)",73.75636
41,"(729,616)",42,"(729,638)",22.00000,null,null,null
41,"(729,616)",43,"(777,533)",95.88013,null,null,null
45,"(816,45)",48,"(873,46)",57.00877,|,"(721,42)",95.04736
46,"(832,165)",49,"(875,76)",98.84331,,"(788,256)",101.07918
48,"(873,46)",49,"(875,76)",30.06659,,"(902,6)",49.40648
1,"(14,883)",null,null,null,B,"(0,906)",26.92582
3,"(47,61)",null,null,null,M,"(51,1)",60.13319
5,"(131,168)",null,null,null,A,"(0,325)",204.47494
8,"(197,1001)",null,null,null,X,"(160,930)",80.06248
15,"(343,825)",null,null,null,Z,"(167,788)",179.84716
18,"(370,1078)",null,null,null,c,"(380,1024)",54.91812
20,"(412,623)",null,null,null,h,"(446,633)",35.44009
24,"(527,13)",null,null,null,l,"(513,91)",79.24645
25,"(543,224)",null,null,null,j,"(474,296)",99.72462
30,"(607,713)",null,null,null,t,"(624,699)",22.02272
34,"(652,1001)",null,null,null,,"(902,1067)",258.56527
36,"(667,382)",null,null,null,x,"(696,370)",31.38471
39,"(691,518)",null,null,null,v,"(685,505)",14.31782
42,"(729,638)",null,null,null,,"(794,657)",67.72001
43,"(777,533)",null,null,null,,"(759,526)",19.31321
44,"(787,800)",null,null,null,,"(875,960)",182.60340
47,"(859,576)",null,null,null,,"(861,551)",25.07987
49,"(875,76)",null,null,null,,"(902,93)",31.90611
