Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
8,"(730,512)",9,"(805,578)",99.90495,f,"(708,517)",22.56103
1,"(57,979)",null,null,null,A,"(0,789)",198.36582
2,"(82,1100)",null,null,null,H,"(127,1126)",51.97115
3,"(468,129)",null,null,null,C,"(3,395)",535.70608
4,"(474,677)",null,null,null,G,"(115,586)",370.35388
5,"(515,578)",null,null,null,F,"(67,433)",470.88109
6,"(537,1117)",null,null,null,P,"(352,1041)",200.00250
7,"(716,363)",null,null,null,\,"(506,358)",210.05952
9,"(805,578)",null,null,null,i,"(779,619)",48.54894
10,"(878,91)",null,null,null,q,"(897,65)",32.20248
11,"(881,716)",null,null,null,k,"(804,906)",205.00976
