Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
11,"(504,607)",12,"(522,535)",74.21590,null,null,null
13,"(571,190)",15,"(597,147)",50.24938,],"(501,205)",71.58911
15,"(597,147)",18,"(668,154)",71.34424,null,null,null
16,"(610,27)",19,"(688,17)",78.63841,null,null,null
22,"(743,552)",25,"(790,467)",97.12878,h,"(767,582)",38.41875
23,"(766,896)",27,"(815,897)",49.01020,null,null,null
24,"(788,405)",26,"(815,405)",27.00000,g,"(751,345)",70.49113
24,"(788,405)",25,"(790,467)",62.03225,g,"(751,345)",70.49113
25,"(790,467)",31,"(842,454)",53.60037,null,null,null
26,"(815,405)",31,"(842,454)",55.94640,l,"(820,402)",5.83095
29,"(837,225)",35,"(888,195)",59.16925,j,"(795,200)",48.87740
29,"(837,225)",30,"(837,277)",52.00000,j,"(795,200)",48.87740
31,"(842,454)",34,"(882,456)",40.04997,null,null,null
32,"(855,114)",33,"(855,44)",70.00000,n,"(847,115)",8.06226
32,"(855,114)",35,"(888,195)",87.46428,n,"(847,115)",8.06226
1,"(28,938)",null,null,null,B,"(1,978)",48.25971
2,"(190,806)",null,null,null,E,"(23,724)",186.04569
3,"(204,214)",null,null,null,A,"(0,128)",221.38654
4,"(252,1120)",null,null,null,L,"(200,1126)",52.34501
5,"(267,930)",null,null,null,S,"(326,905)",64.07808
6,"(385,47)",null,null,null,U,"(381,71)",24.33105
7,"(389,807)",null,null,null,R,"(317,754)",89.40358
8,"(407,228)",null,null,null,T,"(361,313)",96.64885
9,"(464,420)",null,null,null,O,"(235,509)",245.68679
10,"(494,1054)",null,null,null,[,"(464,1041)",32.69557
14,"(581,330)",null,null,null,`,"(652,262)",98.31073
18,"(668,154)",null,null,null,b,"(670,173)",19.10497
19,"(688,17)",null,null,null,d,"(706,1)",24.08319
21,"(711,1087)",null,null,null,a,"(669,1125)",56.63921
28,"(826,666)",null,null,null,m,"(837,642)",26.40076
30,"(837,277)",null,null,null,k,"(799,321)",58.13777
33,"(855,44)",null,null,null,o,"(874,34)",21.47091
34,"(882,456)",null,null,null,t,"(902,489)",38.58756
35,"(888,195)",null,null,null,r,"(901,210)",19.84943
36,"(895,612)",null,null,null,p,"(885,616)",10.77033
