Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(40,767)",3,"(132,725)",101.13358,C,"(33,767)",7.00000
7,"(492,996)",8,"(516,954)",48.37355,null,null,null
9,"(524,769)",10,"(598,775)",74.24284,F,"(474,754)",52.20153
10,"(598,775)",11,"(689,752)",93.86160,null,null,null
11,"(689,752)",13,"(774,709)",95.25755,K,"(690,827)",75.00667
13,"(774,709)",14,"(789,692)",22.67157,X,"(826,771)",80.91971
1,"(39,125)",null,null,null,A,"(1,376)",253.86020
5,"(228,981)",null,null,null,D,"(178,1126)",153.37862
6,"(332,276)",null,null,null,E,"(224,330)",120.74767
12,"(767,1087)",null,null,null,J,"(647,1125)",125.87295
14,"(789,692)",null,null,null,],"(860,697)",71.17584
15,"(790,55)",null,null,null,H,"(593,69)",197.49684
16,"(878,138)",null,null,null,Z,"(854,131)",25.00000
17,"(887,228)",null,null,null,I,"(634,262)",255.27436
