Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
4,"(235,213)",5,"(301,289)",100.65784,G,"(60,2)",274.12771
12,"(709,692)",14,"(787,690)",78.02564,m,"(560,586)",182.85787
1,"(37,310)",null,null,null,A,"(1,53)",259.50915
2,"(79,1091)",null,null,null,C,"(1,823)",279.12005
3,"(117,528)",null,null,null,H,"(71,671)",150.21651
5,"(301,289)",null,null,null,P,"(215,411)",149.26487
6,"(326,531)",null,null,null,U,"(332,513)",18.97367
7,"(376,419)",null,null,null,\,"(368,434)",17.00000
8,"(381,656)",null,null,null,X,"(349,741)",90.82401
9,"(466,224)",null,null,null,i,"(536,267)",82.15230
10,"(477,117)",null,null,null,Z,"(363,7)",158.41717
11,"(651,301)",null,null,null,n,"(565,401)",131.89390
13,"(759,35)",null,null,null,v,"(797,1)",50.99020
14,"(787,690)",null,null,null,u,"(795,966)",276.11592
15,"(856,289)",null,null,null,t,"(765,400)",143.53397
