Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(108,39)",3,"(108,35)",4.00000,A,"(0,194)",188.91532
4,"(184,742)",7,"(209,724)",30.80584,O,"(129,731)",56.08921
4,"(184,742)",5,"(193,808)",66.61081,O,"(129,731)",56.08921
5,"(193,808)",8,"(269,779)",81.34494,F,"(22,1105)",342.70979
7,"(209,724)",8,"(269,779)",81.39410,S,"(164,555)",174.88854
14,"(646,615)",18,"(735,648)",94.92102,i,"(486,625)",160.31220
16,"(718,166)",20,"(784,165)",66.00758,x,"(696,110)",60.16644
16,"(718,166)",25,"(811,193)",96.84007,x,"(696,110)",60.16644
17,"(729,450)",19,"(738,452)",9.21954,,"(719,370)",80.62258
17,"(729,450)",24,"(811,420)",87.31552,,"(719,370)",80.62258
18,"(735,648)",21,"(786,652)",51.15662,y,"(698,740)",99.16148
19,"(738,452)",24,"(811,420)",79.70571,null,null,null
20,"(784,165)",25,"(811,193)",38.89730,null,null,null
21,"(786,652)",23,"(803,644)",18.78829,null,null,null
22,"(794,314)",29,"(837,288)",50.24938,null,null,null
22,"(794,314)",31,"(838,279)",56.22277,null,null,null
22,"(794,314)",28,"(820,369)",60.83584,null,null,null
22,"(794,314)",34,"(865,278)",79.60528,null,null,null
23,"(803,644)",38,"(878,647)",75.05998,null,null,null
24,"(811,420)",28,"(820,369)",51.78803,null,null,null
24,"(811,420)",33,"(851,475)",68.00735,null,null,null
25,"(811,193)",39,"(881,191)",70.02857,null,null,null
25,"(811,193)",31,"(838,279)",90.13878,null,null,null
27,"(817,532)",32,"(846,491)",50.21952,null,null,null
28,"(820,369)",35,"(865,362)",45.54119,null,null,null
29,"(837,288)",31,"(838,279)",9.05539,null,null,null
29,"(837,288)",34,"(865,278)",29.73214,null,null,null
29,"(837,288)",36,"(867,349)",67.97794,null,null,null
31,"(838,279)",34,"(865,278)",27.01851,null,null,null
31,"(838,279)",36,"(867,349)",75.76939,null,null,null
32,"(846,491)",33,"(851,475)",16.76305,null,null,null
34,"(865,278)",39,"(881,191)",88.45903,null,null,null
34,"(865,278)",36,"(867,349)",71.02816,null,null,null
35,"(865,362)",36,"(867,349)",13.15295,null,null,null
1,"(19,744)",null,null,null,B,"(1,1014)",270.59933
3,"(108,35)",null,null,null,J,"(74,3)",46.69047
6,"(207,300)",null,null,null,L,"(80,363)",141.76742
8,"(269,779)",null,null,null,[,"(310,909)",136.31214
9,"(377,45)",null,null,null,_,"(330,191)",153.37862
10,"(519,1058)",null,null,null,e,"(423,950)",144.49913
11,"(560,20)",null,null,null,h,"(478,1)",84.17244
12,"(567,415)",null,null,null,a,"(351,526)",242.85181
13,"(630,283)",null,null,null,k,"(547,243)",92.13577
15,"(699,887)",null,null,null,u,"(680,818)",71.56815
30,"(837,1067)",null,null,null,{,"(701,1126)",148.24642
37,"(871,781)",null,null,null,,"(887,795)",21.26029
39,"(881,191)",null,null,null,,"(902,114)",79.81228
