Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
6,"(581,975)",7,"(585,965)",10.77033,K,"(510,1012)",80.06248
11,"(852,226)",14,"(881,238)",31.38471,null,null,null
11,"(852,226)",12,"(872,126)",101.98039,null,null,null
1,"(48,867)",null,null,null,B,"(2,916)",67.20863
2,"(100,1111)",null,null,null,D,"(79,1126)",25.80698
4,"(354,223)",null,null,null,A,"(1,96)",375.15064
5,"(531,729)",null,null,null,L,"(513,729)",18.00000
9,"(700,1016)",null,null,null,O,"(701,1018)",2.23607
10,"(809,760)",null,null,null,V,"(888,852)",121.26417
12,"(872,126)",null,null,null,N,"(635,104)",238.01891
13,"(880,455)",null,null,null,T,"(810,349)",127.02756
14,"(881,238)",null,null,null,X,"(900,217)",28.31960
