Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(21,119)",3,"(49,119)",28.00000,A,"(0,50)",72.12489
2,"(41,648)",4,"(71,684)",46.86150,F,"(4,545)",109.44405
3,"(49,119)",5,"(72,153)",41.04875,L,"(66,97)",27.80288
8,"(178,48)",10,"(195,72)",29.41088,V,"(151,51)",27.16616
9,"(189,827)",11,"(199,754)",73.68175,Q,"(95,864)",101.01980
14,"(288,1093)",15,"(309,1094)",21.02380,null,null,null
16,"(319,769)",17,"(328,843)",74.54529,k,"(362,742)",50.77401
18,"(333,317)",19,"(336,320)",4.24264,f,"(312,317)",21.00000
18,"(333,317)",20,"(349,243)",75.70997,f,"(312,317)",21.00000
22,"(406,544)",23,"(412,616)",72.24957,h,"(346,515)",66.64083
22,"(406,544)",25,"(479,523)",75.96052,h,"(346,515)",66.64083
24,"(471,449)",26,"(489,485)",40.24922,null,null,null
25,"(479,523)",26,"(489,485)",39.29377,null,null,null
26,"(489,485)",29,"(539,483)",50.03998,null,null,null
26,"(489,485)",31,"(587,456)",102.20078,null,null,null
27,"(529,28)",28,"(534,109)",81.15417,|,"(572,2)",50.24938
28,"(534,109)",34,"(613,133)",82.56513,v,"(503,152)",53.00943
29,"(539,483)",31,"(587,456)",55.07268,null,null,null
29,"(539,483)",32,"(600,507)",65.55151,null,null,null
31,"(587,456)",32,"(600,507)",52.63079,null,null,null
36,"(714,199)",37,"(714,248)",49.00000,,"(711,198)",3.16228
36,"(714,199)",40,"(763,191)",49.64877,,"(711,198)",3.16228
37,"(714,248)",40,"(763,191)",75.16648,null,null,null
39,"(731,720)",43,"(791,790)",92.19544,~,"(593,692)",140.81193
40,"(763,191)",42,"(780,161)",34.48188,null,null,null
43,"(791,790)",46,"(859,756)",76.02631,,"(780,884)",94.64143
46,"(859,756)",47,"(884,758)",25.07987,null,null,null
4,"(71,684)",null,null,null,C,"(0,862)",191.63768
5,"(72,153)",null,null,null,M,"(73,169)",16.03122
6,"(92,1091)",null,null,null,I,"(39,1016)",91.83681
7,"(142,217)",null,null,null,B,"(0,328)",180.23596
10,"(195,72)",null,null,null,Z,"(220,66)",25.70992
11,"(199,754)",null,null,null,Y,"(218,613)",142.27438
12,"(208,363)",null,null,null,P,"(81,460)",159.80613
13,"(243,989)",null,null,null,^,"(258,979)",18.02776
15,"(309,1094)",null,null,null,b,"(303,1125)",31.57531
17,"(328,843)",null,null,null,`,"(277,850)",51.47815
19,"(336,320)",null,null,null,g,"(338,340)",20.09975
20,"(349,243)",null,null,null,d,"(310,152)",99.00505
21,"(383,1002)",null,null,null,l,"(379,1019)",17.46425
23,"(412,616)",null,null,null,],"(257,607)",155.26107
30,"(563,316)",null,null,null,u,"(484,328)",79.90620
32,"(600,507)",null,null,null,,"(618,519)",21.63331
33,"(601,957)",null,null,null,x,"(528,968)",73.82412
34,"(613,133)",null,null,null,,"(629,195)",64.03124
35,"(683,563)",null,null,null,,"(670,533)",32.69557
38,"(720,972)",null,null,null,,"(663,1126)",164.21023
41,"(775,554)",null,null,null,,"(755,553)",20.02498
42,"(780,161)",null,null,null,,"(784,159)",4.47214
44,"(827,626)",null,null,null,,"(821,633)",9.21954
45,"(843,55)",null,null,null,,"(698,1)",154.72879
47,"(884,758)",null,null,null,,"(896,777)",22.47221
48,"(888,316)",null,null,null,,"(873,313)",15.29706
