Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
2,"(192,739)",5,"(218,712)",37.48333,P,"(184,736)",8.54400
3,"(207,284)",4,"(207,266)",18.00000,J,"(88,358)",140.13208
3,"(207,284)",6,"(248,339)",68.60029,J,"(88,358)",140.13208
4,"(207,266)",6,"(248,339)",83.72574,A,"(1,152)",235.44001
8,"(340,317)",10,"(378,344)",46.61545,X,"(330,322)",11.18034
12,"(460,667)",13,"(465,711)",44.28318,f,"(450,658)",13.45362
16,"(645,298)",17,"(647,327)",29.06888,k,"(515,207)",158.68522
20,"(716,162)",24,"(791,167)",75.16648,z,"(695,100)",65.45991
21,"(718,607)",25,"(802,648)",93.47192,},"(700,736)",130.24976
22,"(742,468)",23,"(752,447)",23.25941,null,null,null
23,"(752,447)",27,"(818,422)",70.57620,,"(725,387)",65.79514
24,"(791,167)",26,"(817,195)",38.20995,,"(807,116)",53.45091
25,"(802,648)",37,"(880,645)",78.05767,null,null,null
26,"(817,195)",38,"(882,192)",65.06919,,"(819,227)",32.06244
27,"(818,422)",29,"(826,375)",47.67599,null,null,null
27,"(818,422)",35,"(868,371)",71.42129,null,null,null
27,"(818,422)",39,"(895,453)",83.00602,null,null,null
28,"(826,324)",32,"(853,320)",27.29469,null,null,null
28,"(826,324)",29,"(826,375)",51.00000,null,null,null
29,"(826,375)",35,"(868,371)",42.19005,null,null,null
29,"(826,375)",34,"(868,348)",49.92995,null,null,null
29,"(826,375)",32,"(853,320)",61.26989,null,null,null
30,"(833,55)",36,"(880,54)",47.01064,,"(817,89)",37.57659
32,"(853,320)",34,"(868,348)",31.76476,null,null,null
32,"(853,320)",35,"(868,371)",53.16014,null,null,null
34,"(868,348)",35,"(868,371)",23.00000,,"(900,327)",38.27532
35,"(868,371)",39,"(895,453)",86.33076,null,null,null
1,"(17,750)",null,null,null,B,"(1,1013)",263.48624
5,"(218,712)",null,null,null,S,"(222,713)",4.12311
6,"(248,339)",null,null,null,I,"(80,480)",219.32852
7,"(334,893)",null,null,null,L,"(139,1126)",303.83219
9,"(349,508)",null,null,null,[,"(337,511)",12.36932
10,"(378,344)",null,null,null,b,"(382,389)",45.17743
11,"(380,41)",null,null,null,_,"(351,160)",122.48265
13,"(465,711)",null,null,null,g,"(456,735)",25.63201
14,"(515,1052)",null,null,null,e,"(440,983)",101.91173
15,"(567,22)",null,null,null,p,"(622,0)",59.23681
17,"(647,327)",null,null,null,m,"(571,392)",100.00500
18,"(648,513)",null,null,null,q,"(632,509)",16.49242
19,"(684,12)",null,null,null,r,"(651,1)",34.78505
31,"(848,1068)",null,null,null,w,"(687,1126)",171.12861
33,"(861,780)",null,null,null,u,"(681,808)",182.16476
36,"(880,54)",null,null,null,,"(901,26)",35.00000
38,"(882,192)",null,null,null,,"(902,136)",59.46427
