Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
8,"(733,507)",9,"(793,565)",83.45058,j,"(628,430)",130.20753
1,"(47,972)",null,null,null,A,"(0,798)",180.23596
2,"(77,30)",null,null,null,I,"(70,2)",28.86174
3,"(81,1098)",null,null,null,N,"(140,1126)",65.30697
4,"(139,187)",null,null,null,E,"(2,387)",242.42318
5,"(469,128)",null,null,null,X,"(336,30)",165.20593
6,"(524,565)",null,null,null,S,"(246,588)",278.94982
9,"(793,565)",null,null,null,m,"(768,616)",56.79789
10,"(842,726)",null,null,null,i,"(619,827)",244.80605
11,"(881,85)",null,null,null,t,"(901,53)",37.73592
