Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(48,823)",2,"(48,879)",56.00000,A,"(1,160)",664.66382
2,"(48,879)",5,"(138,952)",115.88356,B,"(1,945)",81.02469
3,"(93,1117)",4,"(106,1091)",29.06888,D,"(59,1126)",35.17101
7,"(629,925)",9,"(644,1017)",93.21481,null,null,null
8,"(644,1065)",10,"(679,1076)",36.68787,P,"(571,1123)",93.23626
8,"(644,1065)",9,"(644,1017)",48.00000,P,"(571,1123)",93.23626
9,"(644,1017)",12,"(692,988)",56.08030,L,"(488,1005)",156.46086
10,"(679,1076)",12,"(692,988)",88.95504,T,"(791,1125)",122.24974
11,"(689,822)",13,"(755,766)",86.55634,M,"(507,721)",208.14658
15,"(858,83)",16,"(876,177)",95.70789,Q,"(639,115)",221.32555
4,"(106,1091)",null,null,null,E,"(105,1087)",4.12311
6,"(158,809)",null,null,null,H,"(188,583)",227.98246
12,"(692,988)",null,null,null,R,"(736,966)",49.19350
13,"(755,766)",null,null,null,[,"(902,920)",212.89669
14,"(760,418)",null,null,null,G,"(163,131)",662.40320
16,"(876,177)",null,null,null,Y,"(902,238)",66.30988
17,"(884,446)",null,null,null,V,"(899,470)",28.30194
