Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
1,"(32,1045)",2,"(49,1010)",38.91015,null,null,null
1,"(32,1045)",3,"(53,1111)",69.26038,null,null,null
8,"(792,651)",9,"(827,568)",90.07774,X,"(469,608)",325.84966
2,"(49,1010)",null,null,null,D,"(42,990)",21.18962
3,"(53,1111)",null,null,null,F,"(55,1113)",2.82843
4,"(110,563)",null,null,null,A,"(0,428)",174.14075
5,"(674,911)",null,null,null,V,"(389,1008)",301.05481
6,"(725,307)",null,null,null,R,"(302,25)",508.38273
7,"(784,450)",null,null,null,[,"(573,465)",211.53250
9,"(827,568)",null,null,null,t,"(902,540)",80.05623
10,"(834,297)",null,null,null,n,"(824,299)",10.19804
