Node1_ID,Coord1,Node2_ID,Coord2,Distance,End_point,E_Coord,E_Distance
11,"(509,600)",12,"(527,534)",68.41053,null,null,null
13,"(556,293)",14,"(567,329)",37.64306,i,"(543,282)",17.02939
13,"(556,293)",16,"(573,241)",54.70832,i,"(543,282)",17.02939
14,"(567,329)",17,"(601,329)",34.00000,null,null,null
15,"(571,197)",16,"(573,241)",44.04543,null,null,null
15,"(571,197)",18,"(606,151)",57.80138,null,null,null
16,"(573,241)",18,"(606,151)",95.85927,k,"(599,251)",27.85678
18,"(606,151)",20,"(663,157)",57.31492,null,null,null
19,"(623,27)",22,"(683,23)",60.13319,null,null,null
25,"(768,899)",29,"(814,898)",46.01087,null,null,null
26,"(783,356)",27,"(791,398)",42.75512,r,"(753,348)",31.04835
26,"(783,356)",32,"(836,276)",95.96353,r,"(753,348)",31.04835
27,"(791,398)",28,"(799,462)",64.49806,null,null,null
27,"(791,398)",33,"(847,447)",74.41102,null,null,null
28,"(799,462)",33,"(847,447)",50.28916,v,"(786,516)",55.54278
29,"(814,898)",35,"(871,837)",83.48653,x,"(833,944)",49.76947
31,"(836,226)",32,"(836,276)",50.00000,w,"(797,205)",44.29447
31,"(836,226)",38,"(888,195)",60.53924,w,"(797,205)",44.29447
33,"(847,447)",36,"(879,449)",32.06244,null,null,null
33,"(847,447)",37,"(881,458)",35.73514,null,null,null
36,"(879,449)",37,"(881,458)",9.21954,null,null,null
1,"(29,931)",null,null,null,B,"(0,971)",49.40648
2,"(198,803)",null,null,null,E,"(27,717)",191.40794
3,"(211,207)",null,null,null,A,"(0,175)",213.41275
4,"(268,1115)",null,null,null,I,"(89,1125)",179.27911
5,"(273,925)",null,null,null,],"(285,925)",12.00000
6,"(387,50)",null,null,null,Q,"(202,11)",189.06613
7,"(407,810)",null,null,null,_,"(327,719)",121.16518
8,"(417,226)",null,null,null,`,"(380,311)",92.70383
9,"(472,420)",null,null,null,T,"(223,493)",259.48025
10,"(491,1055)",null,null,null,g,"(463,1049)",28.63564
12,"(527,534)",null,null,null,c,"(393,531)",134.03358
20,"(663,157)",null,null,null,n,"(705,129)",50.47772
21,"(663,485)",null,null,null,q,"(740,534)",91.26883
22,"(683,23)",null,null,null,m,"(705,1)",31.11270
24,"(710,1082)",null,null,null,l,"(668,1126)",60.82763
30,"(834,655)",null,null,null,s,"(768,590)",92.63369
34,"(862,33)",null,null,null,t,"(782,2)",85.79627
35,"(871,837)",null,null,null,|,"(875,836)",4.12311
37,"(881,458)",null,null,null,,"(903,480)",31.11270
38,"(888,195)",null,null,null,,"(900,210)",19.20937
39,"(897,609)",null,null,null,,"(895,610)",2.23607
